finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C2_northern_america,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Northern America",8,pp,,chart,Y,WP4657,Printed without sign; native-born higher (dark label).
C2_northern_western_europe,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Northern/Western Europe",1,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_central_western_africa,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Central/Western Africa",5,pp,,chart,Y,WP4657,Printed without sign; native-born higher (dark label).
C2_southern_europe,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Southern Europe",6,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_eastern_africa,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Eastern Africa",6,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_latin_america_caribbean,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Latin America & Caribbean",1,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_east_asia,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: East Asia",11,pp,,chart,Y,WP4657,Printed without sign; native-born higher (dark label).
C2_eastern_europe,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Eastern Europe",8,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_middle_east,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Middle East",5,pp,,chart,Y,WP4657,Printed without sign; native-born higher (dark label).
C2_southern_africa,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Southern Africa",1,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_south_asia,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: South Asia",2,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_south_eastern_asia,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: South-eastern Asia",7,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
C2_central_asia,4,Chart 2,"Experience of V&H at work, percentage-point difference between foreign-born and native-born: Central Asia",2,pp,,chart,Y,WP4657,Printed without sign; foreign-born higher (pink label).
X07,4,Chart 2,"East Asia: gap (native minus foreign-born) in experience of V&H, the largest where native-born are higher",11,pp,,text,Y,WP4657,
X08,4,Chart 2,"Eastern Europe: gap (foreign minus native-born) in experience of V&H, the widest where foreign-born are higher",8,pp,,text,Y,WP4657,
X09,4,Chart 2,Global gap (foreign minus native-born) in experience of V&H,6,pp,,text,Y,WP4657,
X10,4,Chart 2,Global: native-born workers who have experienced V&H at work,22,pct,,text,Y,WP4657,
X11,4,Chart 2,Global: foreign-born workers who have experienced V&H at work,28,pct,,text,Y,WP4657,
X12,5,Chart 3,Global: native-born workers who experienced V&H and told someone,56,pct,,text,Y,WP4657,"In the public data 51.8% of all workers who experienced V&H told someone (PROJWT), below both published figures; see README."
X13,5,Chart 3,Global: foreign-born workers who experienced V&H and told someone,53,pct,,text,Y,WP4657,See X12.
X14,5,Chart 3,Australia and New Zealand: gap (native minus foreign-born) in % who told someone,10,pp,,text,Y,WP4657,
X15,5,Chart 3,Northern America: gap (native minus foreign-born) in % who told someone,17,pp,,text,Y,WP4657,
X16,5,Chart 3,Northern/Western Europe: gap (native minus foreign-born) in % who told someone,2,pp,,text,Y,WP4657,
C3_northern_america_native_told,5,Chart 3,"Told someone about V&H at work: % told someone, Northern America, native-born",69,pct,,chart,Y,WP4657,
C3_northern_america_native_didnt,5,Chart 3,"Told someone about V&H at work: % didn't tell anyone, Northern America, native-born",31,pct,,chart,Y,WP4657,
C3_northern_america_foreign_told,5,Chart 3,"Told someone about V&H at work: % told someone, Northern America, foreign-born",51,pct,,chart,Y,WP4657,
C3_northern_america_foreign_didnt,5,Chart 3,"Told someone about V&H at work: % didn't tell anyone, Northern America, foreign-born",48,pct,,chart,Y,WP4657,
C3_australia_nz_native_told,5,Chart 3,"Told someone about V&H at work: % told someone, Australia and New Zealand, native-born",74,pct,,chart,Y,WP4657,
C3_australia_nz_native_didnt,5,Chart 3,"Told someone about V&H at work: % didn't tell anyone, Australia and New Zealand, native-born",26,pct,,chart,Y,WP4657,
C3_australia_nz_foreign_told,5,Chart 3,"Told someone about V&H at work: % told someone, Australia and New Zealand, foreign-born",64,pct,,chart,Y,WP4657,
C3_australia_nz_foreign_didnt,5,Chart 3,"Told someone about V&H at work: % didn't tell anyone, Australia and New Zealand, foreign-born",36,pct,,chart,Y,WP4657,
C3_northern_western_europe_native_told,5,Chart 3,"Told someone about V&H at work: % told someone, Northern/Western Europe, native-born",62,pct,,chart,Y,WP4657,
C3_northern_western_europe_native_didnt,5,Chart 3,"Told someone about V&H at work: % didn't tell anyone, Northern/Western Europe, native-born",38,pct,,chart,Y,WP4657,
C3_northern_western_europe_foreign_told,5,Chart 3,"Told someone about V&H at work: % told someone, Northern/Western Europe, foreign-born",60,pct,,chart,Y,WP4657,
C3_northern_western_europe_foreign_didnt,5,Chart 3,"Told someone about V&H at work: % didn't tell anyone, Northern/Western Europe, foreign-born",40,pct,,chart,Y,WP4657,
X17,5,Chart 4,"Northern America: foreign-born who did not tell anyone, % 'did not know what to do' ('half (51%)')",51,pct,,text,Y,WP4657,
X18,5,Chart 4,"Northern America: gap (foreign minus native-born), % 'did not know what to do'",17,pp,,text,Y,WP4657,
X19,5,Chart 4,"Gap: Northern America foreign-born minus global foreign-born, % 'did not know what to do'",7,pp,,text,Y,WP4657,
X20,5,Chart 4,"Northern America: foreign-born who did not tell anyone, % 'procedures were unclear' ('nearly two thirds (65%)')",65,pct,,text,Y,WP4657,
X21,5,Chart 4,"Northern America: native-born who did not tell anyone, % 'procedures were unclear'",45,pct,,text,Y,WP4657,
X22,5,Chart 4,"Global: foreign-born who did not tell anyone, % 'procedures were unclear'",48,pct,,text,Y,WP4657,
C4_northern_america_native_not_know,5,Chart 4,"Reason for not telling anyone: % 'did not know what to do', Northern America, native-born",34,pct,,chart,Y,WP4657,
C4_northern_america_foreign_not_know,5,Chart 4,"Reason for not telling anyone: % 'did not know what to do', Northern America, foreign-born",51,pct,,chart,Y,WP4657,
C4_northern_america_native_procedures,5,Chart 4,"Reason for not telling anyone: % 'procedures were unclear', Northern America, native-born",45,pct,,chart,Y,WP4657,
C4_northern_america_foreign_procedures,5,Chart 4,"Reason for not telling anyone: % 'procedures were unclear', Northern America, foreign-born",65,pct,,chart,Y,WP4657,
C4_australia_nz_native_not_know,5,Chart 4,"Reason for not telling anyone: % 'did not know what to do', Australia and New Zealand, native-born",30,pct,,chart,Y,WP4657,
C4_australia_nz_foreign_not_know,5,Chart 4,"Reason for not telling anyone: % 'did not know what to do', Australia and New Zealand, foreign-born",45,pct,,chart,Y,WP4657,
C4_australia_nz_native_procedures,5,Chart 4,"Reason for not telling anyone: % 'procedures were unclear', Australia and New Zealand, native-born",43,pct,,chart,Y,WP4657,
C4_australia_nz_foreign_procedures,5,Chart 4,"Reason for not telling anyone: % 'procedures were unclear', Australia and New Zealand, foreign-born",50,pct,,chart,Y,WP4657,
C4_northern_western_europe_native_not_know,5,Chart 4,"Reason for not telling anyone: % 'did not know what to do', Northern/Western Europe, native-born",37,pct,,chart,Y,WP4657,
C4_northern_western_europe_foreign_not_know,5,Chart 4,"Reason for not telling anyone: % 'did not know what to do', Northern/Western Europe, foreign-born",45,pct,,chart,Y,WP4657,
C4_northern_western_europe_native_procedures,5,Chart 4,"Reason for not telling anyone: % 'procedures were unclear', Northern/Western Europe, native-born",28,pct,,chart,Y,WP4657,
C4_northern_western_europe_foreign_procedures,5,Chart 4,"Reason for not telling anyone: % 'procedures were unclear', Northern/Western Europe, foreign-born",21,pct,,chart,Y,WP4657,
X23,6,Chart 5,Global: financially comfortable workers who have experienced V&H at work,19,pct,,text,N,,Feelings about household income (IncomeFeelings): living comfortably or getting by = comfortable.
X24,6,Chart 5,Global: workers struggling financially who have experienced V&H at work,23,pct,,text,N,,Finding it difficult or very difficult on present income = struggling (difficult).
X25,6,Chart 5,Global gap (difficult minus comfortable) in experience of V&H,4,pp,,text,N,,
X26,6,Chart 5,"Global: foreign-born, financially comfortable workers who have experienced V&H",26,pct,,text,Y,WP4657,
X27,6,Chart 5,Global: foreign-born workers struggling financially who have experienced V&H,33,pct,,text,Y,WP4657,
X28,6,Chart 5,Northern America: foreign-born workers struggling financially who have experienced V&H,66,pct,,text,Y,WP4657,
X29,6,Chart 5,"Northern America, struggling financially: gap (foreign minus native-born) in experience of V&H",5,pp,,text,Y,WP4657,
X30,6,Chart 5,"Northern America, foreign-born: gap (difficult minus comfortable) in experience of V&H ('largest seen in any region')",37,pp,,text,Y,WP4657,Also given in the chart annotation.
X31,6,Chart 5,Australia and New Zealand: native-born workers struggling financially who have experienced V&H,64,pct,,text,Y,WP4657,
X32,6,Chart 5,"Australia and New Zealand, struggling financially: gap (native minus foreign-born) in experience of V&H",5,pp,,text,Y,WP4657,
X33,6,Chart 5,"Australia and New Zealand, native-born: gap (difficult minus comfortable) in experience of V&H",16,pp,,text,Y,WP4657,
X34,6,Chart 5,Northern/Western Europe: lowest experience of V&H of the four birth x income groups ('between 28 and 31%'),28,pct,,text,Y,WP4657,
X35,6,Chart 5,Northern/Western Europe: highest experience of V&H of the four birth x income groups ('between 28 and 31%'),31,pct,,text,Y,WP4657,
C5_northern_america_native_comfortable,6,Chart 5,"Ever experienced V&H at work: %, Northern America, native-born, comfortable on current income",39,pct,,chart,Y,WP4657,
C5_northern_america_native_difficult,6,Chart 5,"Ever experienced V&H at work: %, Northern America, native-born, finding it difficult on current income",61,pct,,chart,Y,WP4657,
C5_northern_america_foreign_comfortable,6,Chart 5,"Ever experienced V&H at work: %, Northern America, foreign-born, comfortable on current income",29,pct,,chart,Y,WP4657,
C5_northern_america_foreign_difficult,6,Chart 5,"Ever experienced V&H at work: %, Northern America, foreign-born, finding it difficult on current income",66,pct,,chart,Y,WP4657,
C5_australia_nz_native_comfortable,6,Chart 5,"Ever experienced V&H at work: %, Australia and New Zealand, native-born, comfortable on current income",48,pct,,chart,Y,WP4657,
C5_australia_nz_native_difficult,6,Chart 5,"Ever experienced V&H at work: %, Australia and New Zealand, native-born, finding it difficult on current income",64,pct,,chart,Y,WP4657,
C5_australia_nz_foreign_comfortable,6,Chart 5,"Ever experienced V&H at work: %, Australia and New Zealand, foreign-born, comfortable on current income",42,pct,,chart,Y,WP4657,
C5_australia_nz_foreign_difficult,6,Chart 5,"Ever experienced V&H at work: %, Australia and New Zealand, foreign-born, finding it difficult on current income",59,pct,,chart,Y,WP4657,
C5_northern_western_europe_native_comfortable,6,Chart 5,"Ever experienced V&H at work: %, Northern/Western Europe, native-born, comfortable on current income",28,pct,,chart,Y,WP4657,
C5_northern_western_europe_native_difficult,6,Chart 5,"Ever experienced V&H at work: %, Northern/Western Europe, native-born, finding it difficult on current income",30,pct,,chart,Y,WP4657,
C5_northern_western_europe_foreign_comfortable,6,Chart 5,"Ever experienced V&H at work: %, Northern/Western Europe, foreign-born, comfortable on current income",29,pct,,chart,Y,WP4657,
C5_northern_western_europe_foreign_difficult,6,Chart 5,"Ever experienced V&H at work: %, Northern/Western Europe, foreign-born, finding it difficult on current income",31,pct,,chart,Y,WP4657,
C6_northern_america_native_comfortable,7,Chart 6,"Told someone about V&H at work: %, Northern America, native-born, comfortable on current income",73,pct,,chart,Y,WP4657,
C6_northern_america_native_difficult,7,Chart 6,"Told someone about V&H at work: %, Northern America, native-born, finding it difficult on current income",52,pct,,chart,Y,WP4657,
C6_northern_america_foreign_comfortable,7,Chart 6,"Told someone about V&H at work: %, Northern America, foreign-born, comfortable on current income",57,pct,,chart,Y,WP4657,
C6_northern_america_foreign_difficult,7,Chart 6,"Told someone about V&H at work: %, Northern America, foreign-born, finding it difficult on current income",35,pct,,chart,Y,WP4657,
C6_australia_nz_native_comfortable,7,Chart 6,"Told someone about V&H at work: %, Australia and New Zealand, native-born, comfortable on current income",75,pct,,chart,Y,WP4657,
C6_australia_nz_native_difficult,7,Chart 6,"Told someone about V&H at work: %, Australia and New Zealand, native-born, finding it difficult on current income",68,pct,,chart,Y,WP4657,
C6_australia_nz_foreign_comfortable,7,Chart 6,"Told someone about V&H at work: %, Australia and New Zealand, foreign-born, comfortable on current income",64,pct,,chart,Y,WP4657,
C6_australia_nz_foreign_difficult,7,Chart 6,"Told someone about V&H at work: %, Australia and New Zealand, foreign-born, finding it difficult on current income",67,pct,,chart,Y,WP4657,
C6_northern_western_europe_native_comfortable,7,Chart 6,"Told someone about V&H at work: %, Northern/Western Europe, native-born, comfortable on current income",62,pct,,chart,Y,WP4657,
C6_northern_western_europe_native_difficult,7,Chart 6,"Told someone about V&H at work: %, Northern/Western Europe, native-born, finding it difficult on current income",61,pct,,chart,Y,WP4657,
C6_northern_western_europe_foreign_comfortable,7,Chart 6,"Told someone about V&H at work: %, Northern/Western Europe, foreign-born, comfortable on current income",66,pct,,chart,Y,WP4657,
C6_northern_western_europe_foreign_difficult,7,Chart 6,"Told someone about V&H at work: %, Northern/Western Europe, foreign-born, finding it difficult on current income",43,pct,,chart,Y,WP4657,
X36,7,Chart 6,Northern America: foreign-born workers struggling financially who told someone about V&H,35,pct,,text,Y,WP4657,
X37,9,Chart 7,South-eastern Asia: % of workers who have experienced V&H ('overall only 10%'),10,pct,,text,N,,
X38,9,Chart 7,South-eastern Asia: foreign-born workers who have experienced V&H,17,pct,,text,Y,WP4657,
X39,9,Chart 7,South-eastern Asia: native-born workers who have experienced V&H,10,pct,,text,Y,WP4657,
X40,9,Chart 7,South-eastern Asia: foreign-born workers who told someone about V&H,93,pct,,text,Y,WP4657,
X41,9,Chart 7,South-eastern Asia: native-born workers who told someone about V&H,42,pct,,text,Y,WP4657,
X42,9,Chart 7,South-eastern Asia: gap (foreign minus native-born) in % who told someone,51,pp,,text,Y,WP4657,
X43,9,Chart 7,South-eastern Asia: foreign-born workers struggling financially who have experienced V&H,22,pct,,text,Y,WP4657,
X44,9,Chart 7,"South-eastern Asia, foreign-born: gap (difficult minus comfortable) in experience of V&H",7,pp,,text,Y,WP4657,
X45,9,Chart 7,South-eastern Asia: native-born workers struggling financially who have experienced V&H,17,pct,,text,Y,WP4657,
X46,9,Chart 7,"South-eastern Asia: native-born, financially comfortable workers who have experienced V&H",6,pct,,text,Y,WP4657,
X47,9,Chart 7,"South-eastern Asia, native-born: gap (difficult minus comfortable) in experience of V&H",11,pp,,text,Y,WP4657,
X48,9,Chart 7,South-eastern Asia: foreign-born workers struggling financially who told someone,99,pct,,text,Y,WP4657,
X49,9,Chart 7,"South-eastern Asia: foreign-born, financially comfortable workers who told someone",89,pct,,text,Y,WP4657,
X50,9,Chart 7,"South-eastern Asia, foreign-born: gap (difficult minus comfortable) in % who told someone",10,pp,,text,Y,WP4657,
X51,9,Chart 7,"South-eastern Asia: native-born, financially comfortable workers who told someone",44,pct,,text,Y,WP4657,
C7_exp_native_comfortable_yes,9,Chart 7,"South-eastern Asia: % have experienced V&H at work, native-born, comfortable on current income",6,pct,,chart,Y,WP4657,
C7_exp_native_comfortable_no,9,Chart 7,"South-eastern Asia: % no experience of V&H at work, native-born, comfortable on current income",94,pct,,chart,Y,WP4657,
C7_exp_native_difficult_yes,9,Chart 7,"South-eastern Asia: % have experienced V&H at work, native-born, finding it difficult on current income",17,pct,,chart,Y,WP4657,
C7_exp_native_difficult_no,9,Chart 7,"South-eastern Asia: % no experience of V&H at work, native-born, finding it difficult on current income",83,pct,,chart,Y,WP4657,
C7_exp_foreign_comfortable_yes,9,Chart 7,"South-eastern Asia: % have experienced V&H at work, foreign-born, comfortable on current income",15,pct,,chart,Y,WP4657,
C7_exp_foreign_comfortable_no,9,Chart 7,"South-eastern Asia: % no experience of V&H at work, foreign-born, comfortable on current income",85,pct,,chart,Y,WP4657,
C7_exp_foreign_difficult_yes,9,Chart 7,"South-eastern Asia: % have experienced V&H at work, foreign-born, finding it difficult on current income",22,pct,,chart,Y,WP4657,
C7_exp_foreign_difficult_no,9,Chart 7,"South-eastern Asia: % no experience of V&H at work, foreign-born, finding it difficult on current income",78,pct,,chart,Y,WP4657,
C7_told_native_comfortable_yes,9,Chart 7,"South-eastern Asia: % told someone about V&H at work, native-born, comfortable on current income",44,pct,,chart,Y,WP4657,
C7_told_native_comfortable_no,9,Chart 7,"South-eastern Asia: % didn't tell anyone, native-born, comfortable on current income",56,pct,,chart,Y,WP4657,
C7_told_native_difficult_yes,9,Chart 7,"South-eastern Asia: % told someone about V&H at work, native-born, finding it difficult on current income",40,pct,,chart,Y,WP4657,
C7_told_native_difficult_no,9,Chart 7,"South-eastern Asia: % didn't tell anyone, native-born, finding it difficult on current income",60,pct,,chart,Y,WP4657,
C7_told_foreign_comfortable_yes,9,Chart 7,"South-eastern Asia: % told someone about V&H at work, foreign-born, comfortable on current income",89,pct,,chart,Y,WP4657,
C7_told_foreign_comfortable_no,9,Chart 7,"South-eastern Asia: % didn't tell anyone, foreign-born, comfortable on current income",11,pct,,chart,Y,WP4657,
C7_told_foreign_difficult_yes,9,Chart 7,"South-eastern Asia: % told someone about V&H at work, foreign-born, finding it difficult on current income",99,pct,,chart,Y,WP4657,
X52,10,Chart 8,"South-eastern Asia: native-born who did not tell anyone, % 'fear for reputation'",57,pct,,text,Y,WP4657,
X53,10,Chart 8,"South-eastern Asia: foreign-born who did not tell anyone, % 'fear for reputation'",42,pct,,text,Y,WP4657,
X54,10,Chart 8,"South-eastern Asia: gap (native minus foreign-born), % 'fear for reputation'",15,pp,,text,Y,WP4657,
X55,10,Chart 8,"South-eastern Asia: foreign-born who did not tell anyone, % 'waste of time'",84,pct,,text,Y,WP4657,
X56,10,Chart 8,"South-eastern Asia: native-born who did not tell anyone, % 'waste of time'",54,pct,,text,Y,WP4657,
C8_reputation_native_yes,10,Chart 8,"South-eastern Asia, reason for not telling anyone: fear that telling someone would harm reputation, % yes, native-born",57,pct,,chart,Y,WP4657,
C8_reputation_native_no,10,Chart 8,"South-eastern Asia, reason for not telling anyone: fear that telling someone would harm reputation, % no, native-born",43,pct,,chart,Y,WP4657,
C8_reputation_foreign_yes,10,Chart 8,"South-eastern Asia, reason for not telling anyone: fear that telling someone would harm reputation, % yes, foreign-born",42,pct,,chart,Y,WP4657,
C8_reputation_foreign_no,10,Chart 8,"South-eastern Asia, reason for not telling anyone: fear that telling someone would harm reputation, % no, foreign-born",58,pct,,chart,Y,WP4657,
C8_waste_native_yes,10,Chart 8,"South-eastern Asia, reason for not telling anyone: thought that telling someone was a waste of time, % yes, native-born",54,pct,,chart,Y,WP4657,
C8_waste_native_no,10,Chart 8,"South-eastern Asia, reason for not telling anyone: thought that telling someone was a waste of time, % no, native-born",46,pct,,chart,Y,WP4657,
C8_waste_foreign_yes,10,Chart 8,"South-eastern Asia, reason for not telling anyone: thought that telling someone was a waste of time, % yes, foreign-born",84,pct,,chart,Y,WP4657,
C8_waste_foreign_no,10,Chart 8,"South-eastern Asia, reason for not telling anyone: thought that telling someone was a waste of time, % no, foreign-born",16,pct,,chart,Y,WP4657,
X57,11,Chart 9,Latin America and the Caribbean: % of workers who have experienced V&H ('a quarter'),25,pct,,text,N,,
X58,11,Chart 9,Latin America and the Caribbean: gap (foreign minus native-born) in experience of V&H,2,pp,,text,Y,WP4657,
X59,11,Chart 9,"Latin America and the Caribbean, foreign-born: gap (difficult minus comfortable) in experience of V&H",1,pp,,text,Y,WP4657,
X60,11,Chart 9,"Latin America and the Caribbean, native-born: gap (difficult minus comfortable) in experience of V&H",5,pp,,text,Y,WP4657,
X61,11,Chart 9,Latin America and the Caribbean: foreign-born workers who told someone about V&H,61,pct,,text,Y,WP4657,
X62,11,Chart 9,Latin America and the Caribbean: native-born workers who told someone about V&H,54,pct,,text,Y,WP4657,
X63,11,Chart 9,Latin America and the Caribbean: gap (foreign minus native-born) in % who told someone,7,pp,,text,Y,WP4657,
X64,11,Chart 9,"Latin America and the Caribbean: foreign-born, financially comfortable workers who told someone",67,pct,,text,Y,WP4657,
X65,11,Chart 9,Latin America and the Caribbean: foreign-born workers struggling financially who told someone ('only half'),50,pct,,text,Y,WP4657,
C9_exp_native_comfortable_yes,11,Chart 9,"Latin America and the Caribbean: % have experienced V&H at work, native-born, comfortable on current income",23,pct,,chart,Y,WP4657,
C9_exp_native_comfortable_no,11,Chart 9,"Latin America and the Caribbean: % no experience of V&H at work, native-born, comfortable on current income",77,pct,,chart,Y,WP4657,
C9_exp_native_difficult_yes,11,Chart 9,"Latin America and the Caribbean: % have experienced V&H at work, native-born, finding it difficult on current income",28,pct,,chart,Y,WP4657,
C9_exp_native_difficult_no,11,Chart 9,"Latin America and the Caribbean: % no experience of V&H at work, native-born, finding it difficult on current income",72,pct,,chart,Y,WP4657,
C9_exp_foreign_comfortable_yes,11,Chart 9,"Latin America and the Caribbean: % have experienced V&H at work, foreign-born, comfortable on current income",25,pct,,chart,Y,WP4657,
C9_exp_foreign_comfortable_no,11,Chart 9,"Latin America and the Caribbean: % no experience of V&H at work, foreign-born, comfortable on current income",75,pct,,chart,Y,WP4657,
C9_exp_foreign_difficult_yes,11,Chart 9,"Latin America and the Caribbean: % have experienced V&H at work, foreign-born, finding it difficult on current income",26,pct,,chart,Y,WP4657,
C9_exp_foreign_difficult_no,11,Chart 9,"Latin America and the Caribbean: % no experience of V&H at work, foreign-born, finding it difficult on current income",74,pct,,chart,Y,WP4657,
C9_told_native_comfortable_yes,11,Chart 9,"Latin America and the Caribbean: % told someone about V&H at work, native-born, comfortable on current income",55,pct,,chart,Y,WP4657,
C9_told_native_comfortable_no,11,Chart 9,"Latin America and the Caribbean: % didn't tell anyone, native-born, comfortable on current income",45,pct,,chart,Y,WP4657,
C9_told_native_difficult_yes,11,Chart 9,"Latin America and the Caribbean: % told someone about V&H at work, native-born, finding it difficult on current income",55,pct,,chart,Y,WP4657,
C9_told_native_difficult_no,11,Chart 9,"Latin America and the Caribbean: % didn't tell anyone, native-born, finding it difficult on current income",45,pct,,chart,Y,WP4657,
C9_told_foreign_comfortable_yes,11,Chart 9,"Latin America and the Caribbean: % told someone about V&H at work, foreign-born, comfortable on current income",67,pct,,chart,Y,WP4657,
C9_told_foreign_comfortable_no,11,Chart 9,"Latin America and the Caribbean: % didn't tell anyone, foreign-born, comfortable on current income",33,pct,,chart,Y,WP4657,
C9_told_foreign_difficult_yes,11,Chart 9,"Latin America and the Caribbean: % told someone about V&H at work, foreign-born, finding it difficult on current income",50,pct,,chart,Y,WP4657,
C9_told_foreign_difficult_no,11,Chart 9,"Latin America and the Caribbean: % didn't tell anyone, foreign-born, finding it difficult on current income",50,pct,,chart,Y,WP4657,
X66,12,Chart 10,Latin America and the Caribbean: foreign-born workers who experienced all three forms of V&H,7,pct,,text,Y,WP4657,
X67,12,Chart 10,Latin America and the Caribbean: native-born workers who experienced all three forms of V&H,2,pct,,text,Y,WP4657,
X68,12,Chart 10,Latin America and the Caribbean: foreign-born men who experienced all three forms of V&H,14,pct,,text,Y,WP4657,
X69,12,Chart 10,Latin America and the Caribbean: foreign-born women who experienced all three forms of V&H,1,pct,,text,Y,WP4657,
X70,12,Chart 10,Latin America and the Caribbean: foreign-born men who told someone about V&H,70,pct,,text,Y,WP4657,
X71,12,Chart 10,Latin America and the Caribbean: native-born men who told someone about V&H ('native-born counterparts'),47,pct,,text,Y,WP4657,'Their native-born counterparts' is read as native-born men.
X72,12,Chart 10,Latin America and the Caribbean: foreign-born women who told someone about V&H,50,pct,,text,Y,WP4657,
X73,12,Chart 10,"Latin America and the Caribbean: foreign-born men who did not tell anyone, % 'fear of punishment'",49,pct,,text,Y,WP4657,
X74,12,Chart 10,"Latin America and the Caribbean: gap (foreign-born men minus women), % 'fear of punishment'",7,pp,,text,Y,WP4657,
X75,12,Chart 10,"Latin America and the Caribbean: foreign-born men who did not tell anyone, % 'fear for reputation'",71,pct,,text,Y,WP4657,
X76,12,Chart 10,"Latin America and the Caribbean: gap (foreign-born men minus women), % 'fear for reputation'",17,pp,,text,Y,WP4657,
C10_native_three,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % three forms, native-born",2,pct,,chart,Y,WP4657,
C10_native_two,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % two forms, native-born",6,pct,,chart,Y,WP4657,
C10_native_one,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % one form, native-born",17,pct,,chart,Y,WP4657,
C10_native_none,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % no experience, native-born",75,pct,,chart,Y,WP4657,
C10_foreign_three,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % three forms, foreign-born",7,pct,,chart,Y,WP4657,
