finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C1_2_south_europe_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Southern Europe",1.3,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_aus_nz_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Australia & New Zealand",43,pct,,chart,N,,
C1_2_aus_nz_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Australia & New Zealand",29,pct,,chart,N,,
C1_2_aus_nz_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Australia & New Zealand",26,pct,,chart,N,,
C1_2_aus_nz_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Australia & New Zealand",1.7,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_east_europe_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Eastern Europe",38,pct,,chart,N,,
C1_2_east_europe_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Eastern Europe",29,pct,,chart,N,,
C1_2_east_europe_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Eastern Europe",27,pct,,chart,N,,
C1_2_east_europe_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Eastern Europe",1.4,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_north_america_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Northern America",33,pct,,chart,N,,
C1_2_north_america_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Northern America",31,pct,,chart,N,,
C1_2_north_america_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Northern America",34,pct,,chart,N,,
C1_2_north_america_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Northern America",1.0,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_central_asia_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Central Asia",33,pct,,chart,N,,
C1_2_central_asia_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Central Asia",21,pct,,chart,N,,
C1_2_central_asia_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Central Asia",28,pct,,chart,N,,
C1_2_central_asia_dk,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't know/refused, Central Asia",16,pct,,chart,N,,
C1_2_central_asia_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Central Asia",1.2,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_southeast_asia_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Southeastern Asia",33,pct,,chart,N,,
C1_2_southeast_asia_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Southeastern Asia",30,pct,,chart,N,,
C1_2_southeast_asia_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Southeastern Asia",27,pct,,chart,N,,
C1_2_southeast_asia_dk,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't know/refused, Southeastern Asia",8,pct,,chart,N,,
C1_2_southeast_asia_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Southeastern Asia",1.2,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_middle_east_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Middle East",32,pct,,chart,N,,
C1_2_middle_east_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Middle East",17,pct,,chart,N,,
C1_2_middle_east_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Middle East",32,pct,,chart,N,,
C1_2_middle_east_dk,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't know/refused, Middle East",17,pct,,chart,N,,
C1_2_middle_east_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Middle East",1.0,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_south_asia_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Southern Asia",31,pct,,chart,N,,
C1_2_south_asia_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Southern Asia",18,pct,,chart,N,,
C1_2_south_asia_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Southern Asia",36,pct,,chart,N,,
C1_2_south_asia_dk,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't know/refused, Southern Asia",13,pct,,chart,N,,
C1_2_south_asia_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Southern Asia",0.9,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_latin_america_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Latin America & Caribbean",30,pct,,chart,N,,
C1_2_latin_america_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Latin America & Caribbean",32,pct,,chart,N,,
C1_2_latin_america_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Latin America & Caribbean",34,pct,,chart,N,,
C1_2_latin_america_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Latin America & Caribbean",0.9,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_central_west_africa_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Central/Western Africa",30,pct,,chart,N,,
C1_2_central_west_africa_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Central/Western Africa",26,pct,,chart,N,,
C1_2_central_west_africa_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Central/Western Africa",37,pct,,chart,N,,
C1_2_central_west_africa_dk,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't know/refused, Central/Western Africa",5,pct,,chart,N,,
C1_2_central_west_africa_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Central/Western Africa",0.8,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_southern_africa_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Southern Africa",24,pct,,chart,N,,
C1_2_southern_africa_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Southern Africa",27,pct,,chart,N,,
C1_2_southern_africa_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Southern Africa",37,pct,,chart,N,,
C1_2_southern_africa_dk,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't know/refused, Southern Africa",8,pct,,chart,N,,
C1_2_southern_africa_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Southern Africa",0.6,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_north_africa_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Northern Africa",23,pct,,chart,N,,
C1_2_north_africa_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Northern Africa",27,pct,,chart,N,,
C1_2_north_africa_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Northern Africa",33,pct,,chart,N,,
C1_2_north_africa_dk,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't know/refused, Northern Africa",13,pct,,chart,N,,
C1_2_north_africa_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Northern Africa",0.7,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
C1_2_east_africa_help,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Eastern Africa",22,pct,,chart,N,,
C1_2_east_africa_no_opinion,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, Eastern Africa",22,pct,,chart,N,,
C1_2_east_africa_harm,13,Chart 1.2,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Eastern Africa",51,pct,,chart,N,,
C1_2_east_africa_ratio,13,Chart 1.2,"Ratio mostly help / mostly harm, Eastern Africa",0.4,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_east_asia,14,Map 1.1,"Ratio mostly help / mostly harm, Eastern Asia",4.4,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_north_west_europe,14,Map 1.1,"Ratio mostly help / mostly harm, Northern/Western Europe",1.8,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_south_europe,14,Map 1.1,"Ratio mostly help / mostly harm, Southern Europe",1.3,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_aus_nz,14,Map 1.1,"Ratio mostly help / mostly harm, Australia & New Zealand",1.7,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_east_europe,14,Map 1.1,"Ratio mostly help / mostly harm, Eastern Europe",1.4,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_north_america,14,Map 1.1,"Ratio mostly help / mostly harm, Northern America",1.0,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_central_asia,14,Map 1.1,"Ratio mostly help / mostly harm, Central Asia",1.2,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_southeast_asia,14,Map 1.1,"Ratio mostly help / mostly harm, Southeastern Asia",1.2,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_middle_east,14,Map 1.1,"Ratio mostly help / mostly harm, Middle East",1.0,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_south_asia,14,Map 1.1,"Ratio mostly help / mostly harm, Southern Asia",0.9,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_latin_america,14,Map 1.1,"Ratio mostly help / mostly harm, Latin America & Caribbean",0.9,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_central_west_africa,14,Map 1.1,"Ratio mostly help / mostly harm, Central/Western Africa",0.8,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_southern_africa,14,Map 1.1,"Ratio mostly help / mostly harm, Southern Africa",0.6,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_north_africa,14,Map 1.1,"Ratio mostly help / mostly harm, Northern Africa",0.7,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
M1_1_east_africa,14,Map 1.1,"Ratio mostly help / mostly harm, Eastern Africa",0.4,ratio,0.1,chart,N,,"Ratio of the rounded percentages (mostly help / mostly harm), as in the report."
X17_help,14,Chapter 1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, China",56,pct,,text,N,,
X17_harm,14,Chapter 1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, China",13,pct,,text,N,,
T1_1_KOR_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, South Korea",70,pct,,table,N,,
T1_1_KOR_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, South Korea",15,pct,,table,N,,
T1_1_KOR_net,15,Table 1.1,"Net 'mostly help' (points), South Korea",55,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_KOR_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, South Korea",14,pct,,table,N,,
T1_1_JPN_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Japan",62,pct,,table,N,,
T1_1_JPN_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Japan",13,pct,,table,N,,
T1_1_JPN_net,15,Table 1.1,"Net 'mostly help' (points), Japan",49,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_JPN_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Japan",20,pct,,table,N,,
T1_1_FIN_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Finland",67,pct,,table,N,,
T1_1_FIN_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Finland",19,pct,,table,N,,
T1_1_FIN_net,15,Table 1.1,"Net 'mostly help' (points), Finland",48,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_FIN_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Finland",14,pct,,table,N,,
T1_1_SWE_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Sweden",58,pct,,table,N,,
T1_1_SWE_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Sweden",14,pct,,table,N,,
T1_1_SWE_net,15,Table 1.1,"Net 'mostly help' (points), Sweden",44,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_SWE_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Sweden",28,pct,,table,N,,
T1_1_CHN_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, China",56,pct,,table,N,,
T1_1_CHN_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, China",13,pct,,table,N,,
T1_1_CHN_net,15,Table 1.1,"Net 'mostly help' (points), China",43,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_CHN_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, China",28,pct,,table,N,,
T1_1_DEU_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Germany",59,pct,,table,N,,
T1_1_DEU_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Germany",20,pct,,table,N,,
T1_1_DEU_net,15,Table 1.1,"Net 'mostly help' (points), Germany",39,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_DEU_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Germany",11,pct,,table,N,,
T1_1_NOR_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Norway",56,pct,,table,N,,
T1_1_NOR_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Norway",18,pct,,table,N,,
T1_1_NOR_net,15,Table 1.1,"Net 'mostly help' (points), Norway",38,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_NOR_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Norway",26,pct,,table,N,,
T1_1_EST_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Estonia",57,pct,,table,N,,
T1_1_EST_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Estonia",20,pct,,table,N,,
T1_1_EST_net,15,Table 1.1,"Net 'mostly help' (points), Estonia",37,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_EST_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Estonia",20,pct,,table,N,,
T1_1_DNK_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Denmark",54,pct,,table,N,,
T1_1_DNK_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Denmark",18,pct,,table,N,,
T1_1_DNK_net,15,Table 1.1,"Net 'mostly help' (points), Denmark",36,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_DNK_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Denmark",27,pct,,table,N,,
T1_1_ISL_help,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, Iceland",48,pct,,table,N,,
T1_1_ISL_harm,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly harm, Iceland",14,pct,,table,N,,
T1_1_ISL_net,15,Table 1.1,"Net 'mostly help' (points), Iceland",34,pct,,table,N,,"Net = mostly help minus mostly harm, computed from unrounded values; the report subtracts the rounded percentages."
T1_1_ISL_no_opinion_dk,15,Table 1.1,"AI will mostly help or mostly harm people in this country in the next 20 years: % no opinion/don't know, Iceland",36,pct,,table,N,,
X18_access,16,Chapter 1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, have access to the internet",44,pct,,text,Y,WP16056,"Gallup World Poll item WP16056 'Do you have access to the internet in any way, whether on a mobile phone, a computer, or some other device?'; not the public WP22222 (used the internet in the past 30 days), see README."
X18_no_access,16,Chapter 1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, no access to the internet",28,pct,,text,Y,WP16056,"Gallup World Poll item WP16056 'Do you have access to the internet in any way, whether on a mobile phone, a computer, or some other device?'; not the public WP22222 (used the internet in the past 30 days), see README."
X19,16,Chapter 1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, primary education or less",34,pct,,text,N,,
X20,16,Chapter 1,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, primary education or less with internet access",43,pct,,text,Y,WP16056,"Gallup World Poll item WP16056 'Do you have access to the internet in any way, whether on a mobile phone, a computer, or some other device?'; not the public WP22222 (used the internet in the past 30 days), see README."
C1_3_access_help,16,Chart 1.3,"AI will mostly help or mostly harm people in this country in the next 20 years: % mostly help, access to the internet",44,pct,,chart,Y,WP16056,"Gallup World Poll item WP16056 'Do you have access to the internet in any way, whether on a mobile phone, a computer, or some other device?'; not the public WP22222 (used the internet in the past 30 days), see README."
C1_3_access_no_opinion,16,Chart 1.3,"AI will mostly help or mostly harm people in this country in the next 20 years: % don't have an opinion, access to the internet",22,pct,,chart,Y,WP16056,"Gallup World Poll item WP16056 'Do you have access to the internet in any way, whether on a mobile phone, a computer, or some other device?'; not the public WP22222 (used the internet in the past 30 days), see README."
