finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
X29,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, Eastern Asia, 2023",20,pct,,text,N,,
X30_central_western_africa,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023: Central/Western Africa",18,pct,,text,N,,
X30_southeastern_asia,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023: Southeastern Asia",18,pct,,text,N,,
X31_CHN,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, Eastern Asia countries (footnote): China",22,pct,,text,N,,
X31_TWN,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, Eastern Asia countries (footnote): Taiwan",7,pct,,text,N,,
X31_JPN,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, Eastern Asia countries (footnote): Japan",9,pct,,text,N,,
X31_MNG,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, Eastern Asia countries (footnote): Mongolia",6,pct,,text,N,,
X31_HKG,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, Eastern Asia countries (footnote): Hong Kong",8,pct,,text,N,,
X31_KOR,8,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, Eastern Asia countries (footnote): South Korea",10,pct,,text,N,,
C2_2_southern_asia_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southern Asia, 2021",32,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_southern_asia_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southern Asia, 2023",27,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_eastern_asia_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Eastern Asia, 2021",10,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_eastern_asia_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Eastern Asia, 2023",20,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_central_western_africa_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Central/Western Africa, 2021",17,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_central_western_africa_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Central/Western Africa, 2023",18,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_southeastern_asia_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southeastern Asia, 2021",19,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_southeastern_asia_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southeastern Asia, 2023",18,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_southern_africa_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southern Africa, 2021",16,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_southern_africa_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southern Africa, 2023",14,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_middle_east_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Middle East, 2021",13,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_middle_east_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Middle East, 2023",13,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_eastern_africa_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Eastern Africa, 2021",17,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_eastern_africa_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Eastern Africa, 2023",13,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_anz_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Australia & New Zealand, 2021",7,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_anz_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Australia & New Zealand, 2023",12,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_northern_america_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Northern America, 2021",8,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_northern_america_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Northern America, 2023",12,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_southern_europe_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southern Europe, 2021",22,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_southern_europe_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Southern Europe, 2023",10,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_northern_africa_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Northern Africa, 2021",17,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_northern_africa_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Northern Africa, 2023",10,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_latin_america_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Latin America & the Caribbean, 2021",14,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_latin_america_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Latin America & the Caribbean, 2023",9,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_northern_western_europe_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Northern/Western Europe, 2021",13,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_northern_western_europe_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Northern/Western Europe, 2023",7,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_eastern_europe_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Eastern Europe, 2021",8,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_eastern_europe_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Eastern Europe, 2023",6,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_central_asia_2021,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Central Asia, 2021",7,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
C2_2_central_asia_2023,8,Chart 2.2,"% of the current workforce who personally experienced serious harm at work in the past two years: Central Asia, 2023",5,pct,,chart,N,,2021 values use the 2023 region of each country (Iran moved from Middle East to Southern Asia).
X32_low,9,Chapter 2,"Fall in % harmed at work, 2021 to 2023 (points): low income",4,pct,,text,N,,
X32_lower_middle,9,Chapter 2,"Fall in % harmed at work, 2021 to 2023 (points): lower-middle income",4,pct,,text,N,,
X33,9,Chapter 2,"Countries with changes of 10 percentage points or more in harm at work, 2021-2023 ('seven countries')",7,count,0,text,N,,Table 2.1 and the text on the same page list eight countries.
C2_3_low_2021,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: Low income, 2021",22,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
C2_3_low_2023,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: Low income, 2023",19,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
C2_3_lower_middle_2021,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: Lower-middle income, 2021",26,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
C2_3_lower_middle_2023,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: Lower-middle income, 2023",22,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
C2_3_upper_middle_2021,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: Upper-middle income, 2021",15,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
C2_3_upper_middle_2023,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: Upper-middle income, 2023",17,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
C2_3_high_2021,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: High income, 2021",11,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
C2_3_high_2023,9,Chart 2.3,"% of the current workforce who personally experienced serious harm at work in the past two years: High income, 2023",9,pct,,chart,N,,2021 values use each country's 2023 World Bank income group.
T2_1_SLE_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Sierra Leone, 2021",27,pct,,table,N,,
T2_1_SLE_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Sierra Leone, 2023",41,pct,,table,N,,
T2_1_SLE_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Sierra Leone, percentage-point difference",15,pct,,table,N,,
T2_1_PHL_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Philippines, 2021",23,pct,,table,N,,
T2_1_PHL_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Philippines, 2023",34,pct,,table,N,,
T2_1_PHL_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Philippines, percentage-point difference",11,pct,,table,N,,
T2_1_VNM_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Vietnam, 2021",26,pct,,table,N,,
T2_1_VNM_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Vietnam, 2023",16,pct,,table,N,,
T2_1_VNM_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Vietnam, percentage-point difference",-10,pct,,table,N,,
T2_1_BRA_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Brazil, 2021",17,pct,,table,N,,
T2_1_BRA_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Brazil, 2023",6,pct,,table,N,,
T2_1_BRA_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Brazil, percentage-point difference",-11,pct,,table,N,,
T2_1_GHA_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Ghana, 2021",29,pct,,table,N,,
T2_1_GHA_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Ghana, 2023",13,pct,,table,N,,
T2_1_GHA_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Ghana, percentage-point difference",-16,pct,,table,N,,
T2_1_MAR_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Morocco, 2021",29,pct,,table,N,,
T2_1_MAR_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Morocco, 2023",10,pct,,table,N,,
T2_1_MAR_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Morocco, percentage-point difference",-19,pct,,table,N,,
T2_1_MLI_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Mali, 2021",36,pct,,table,N,,
T2_1_MLI_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Mali, 2023",15,pct,,table,N,,
T2_1_MLI_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Mali, percentage-point difference",-22,pct,,table,N,,
T2_1_ITA_2021,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Italy, 2021",38,pct,,table,N,,
T2_1_ITA_2023,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Italy, 2023",7,pct,,table,N,,
T2_1_ITA_diff,9,Table 2.1,"% of the current workforce who personally experienced serious harm at work in the past two years: Italy, percentage-point difference",-31,pct,,table,N,,
C2_4_MAR,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Morocco",10,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_DZA,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Algeria",16,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_LBY,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Libya",10,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_EGY,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Egypt",7,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_MRT,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Mauritania",22,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_MLI,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Mali",15,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_NER,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Niger",22,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_TCD,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Chad",32,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_NGA,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Nigeria",16,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_SLE,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Sierra Leone",41,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_LBR,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Liberia",24,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_GHA,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Ghana",13,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_ETH,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Ethiopia",4,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_SOM,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Somalia",39,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_KEN,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Kenya",13,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_COD,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): D.R. Congo",26,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_UGA,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Uganda",22,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_TZA,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Tanzania",10,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_COM,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Comoros",29,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_MDG,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Madagascar",22,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_NAM,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): Namibia",21,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_ZAF,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): South Africa",14,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_legend_max,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): colour-scale maximum (highest African country)",41,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
C2_4_legend_min,10,Chart 2.4,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023 (Africa map): colour-scale minimum (lowest African country)",4,pct,,chart,N,,Other African countries on the map are coloured but not labelled.
X34,10,Chapter 2,"Country with the highest % harmed at work in the world, 2023",Sierra Leone,text,,text,N,,
X35_2023,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, Sierra Leone: 2023",41,pct,,text,N,,
X35_2021,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, Sierra Leone: 2021",27,pct,,text,N,,
X36,10,Chapter 2,Country with the largest increase in % harmed at work since 2021,Sierra Leone,text,,text,N,,
X37_SOM,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, other African countries with high rates: Somalia",39,pct,,text,N,,
X37_TCD,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, other African countries with high rates: Chad",32,pct,,text,N,,
X37_COM,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, other African countries with high rates: Comoros",29,pct,,text,N,,
X37_COD,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, other African countries with high rates: D.R. Congo",26,pct,,text,N,,
X37_LBR,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, other African countries with high rates: Liberia",24,pct,,text,N,,
X37_UGA,10,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, 2023, other African countries with high rates: Uganda",22,pct,,text,N,,
X38_2023,11,Chapter 2,% of the employed very or somewhat worried that the work they do could cause them serious harm: 2023,51,pct,,text,N,,
X38_2021,11,Chapter 2,% of the employed very or somewhat worried that the work they do could cause them serious harm: 2021,52,pct,,text,N,,
X39_southern_asia,11,Chapter 2,"% of the employed very or somewhat worried that the work they do could cause them serious harm, 2023: Southern Asia",60,pct,,text,N,,
X39_central_western_africa,11,Chapter 2,"% of the employed very or somewhat worried that the work they do could cause them serious harm, 2023: Central/Western Africa",59,pct,,text,N,,
X40,11,Chapter 2,"India's world rank for % harmed at work, 2023",6,rank,0,text,N,,
X41_2023,11,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, India: 2023",30,pct,,text,N,,
X41_2021,11,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, India: 2021",38,pct,,text,N,,
X42_north,11,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, India, 2023, by region: north",38,pct,,text,N,,
X42_central,11,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, India, 2023, by region: central",34,pct,,text,N,,
X42_east,11,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, India, 2023, by region: east",32,pct,,text,N,,
X42_west,11,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, India, 2023, by region: west",25,pct,,text,N,,
X42_south,11,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, India, 2023, by region: south",20,pct,,text,N,,
C2_5_southern_asia_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southern Asia, % personally experienced harm in past two years",27,pct,,chart,N,,
C2_5_southern_asia_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southern Asia, % worried about harm at work",60,pct,,chart,N,,
C2_5_central_western_africa_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Central/Western Africa, % personally experienced harm in past two years",18,pct,,chart,N,,
C2_5_central_western_africa_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Central/Western Africa, % worried about harm at work",59,pct,,chart,N,,
C2_5_southern_europe_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southern Europe, % personally experienced harm in past two years",10,pct,,chart,N,,
C2_5_southern_europe_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southern Europe, % worried about harm at work",56,pct,,chart,N,,
C2_5_southern_africa_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southern Africa, % personally experienced harm in past two years",14,pct,,chart,N,,
C2_5_southern_africa_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southern Africa, % worried about harm at work",54,pct,,chart,N,,
C2_5_eastern_asia_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Eastern Asia, % personally experienced harm in past two years",20,pct,,chart,N,,
C2_5_eastern_asia_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Eastern Asia, % worried about harm at work",54,pct,,chart,N,,
C2_5_eastern_africa_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Eastern Africa, % personally experienced harm in past two years",13,pct,,chart,N,,
