iso3,country,indicator,year,value
ABW,Aruba,NY.GDP.PCAP.CD,2021,26827.3447869986
ABW,Aruba,NY.GDP.PCAP.CD,2022,31000.5713798732
ABW,Aruba,NY.GDP.PCAP.CD,2023,34897.6183932009
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,2021,1560.89462580275
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,2022,1675.90252377611
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,2023,1571.13270407815
AFG,Afghanistan,NY.GDP.PCAP.CD,2021,356.496214115892
AFG,Afghanistan,NY.GDP.PCAP.CD,2022,357.261152798144
AFG,Afghanistan,NY.GDP.PCAP.CD,2023,413.757894705303
AFW,Africa Western and Central,NY.GDP.PCAP.CD,2021,2116.9382941844
AFW,Africa Western and Central,NY.GDP.PCAP.CD,2022,2143.07209365676
AFW,Africa Western and Central,NY.GDP.PCAP.CD,2023,1846.24681069313
AGO,Angola,NY.GDP.PCAP.CD,2021,2266.96834861584
AGO,Angola,NY.GDP.PCAP.CD,2022,3598.53669077341
AGO,Angola,NY.GDP.PCAP.CD,2023,2885.51349130806
ALB,Albania,NY.GDP.PCAP.CD,2021,7242.45513146613
ALB,Albania,NY.GDP.PCAP.CD,2022,7756.96188744253
ALB,Albania,NY.GDP.PCAP.CD,2023,9740.7023414631
AND,Andorra,NY.GDP.PCAP.CD,2021,42425.6996761083
AND,Andorra,NY.GDP.PCAP.CD,2022,42414.0590111349
AND,Andorra,NY.GDP.PCAP.CD,2023,46812.448450114
ARB,Arab World,NY.GDP.PCAP.CD,2021,6708.20761928893
ARB,Arab World,NY.GDP.PCAP.CD,2022,7960.81158770821
ARB,Arab World,NY.GDP.PCAP.CD,2023,7504.35637695627
ARE,United Arab Emirates,NY.GDP.PCAP.CD,2021,44118.4936214315
ARE,United Arab Emirates,NY.GDP.PCAP.CD,2022,50759.7590190204
ARE,United Arab Emirates,NY.GDP.PCAP.CD,2023,49850.6945082084
ARG,Argentina,NY.GDP.PCAP.CD,2021,10738.0179223384
ARG,Argentina,NY.GDP.PCAP.CD,2022,13962.1894087223
ARG,Argentina,NY.GDP.PCAP.CD,2023,14261.8465667948
ARM,Armenia,NY.GDP.PCAP.CD,2021,4685.17997128509
ARM,Armenia,NY.GDP.PCAP.CD,2022,6571.97445545099
ARM,Armenia,NY.GDP.PCAP.CD,2023,8159.08720967996
ASM,American Samoa,NY.GDP.PCAP.CD,2021,15236.1604875571
ASM,American Samoa,NY.GDP.PCAP.CD,2022,18017.4589383973
ASM,American Samoa,NY.GDP.PCAP.CD,2023,
ATG,Antigua and Barbuda,NY.GDP.PCAP.CD,2021,17348.6006987182
ATG,Antigua and Barbuda,NY.GDP.PCAP.CD,2022,20003.3909394099
ATG,Antigua and Barbuda,NY.GDP.PCAP.CD,2023,22012.2625947994
AUS,Australia,NY.GDP.PCAP.CD,2021,60758.9044397144
AUS,Australia,NY.GDP.PCAP.CD,2022,65169.5191118657
AUS,Australia,NY.GDP.PCAP.CD,2023,65058.3773146674
AUT,Austria,NY.GDP.PCAP.CD,2021,53648.6437976214
AUT,Austria,NY.GDP.PCAP.CD,2022,52336.7725223758
AUT,Austria,NY.GDP.PCAP.CD,2023,56579.504175468
AZE,Azerbaijan,NY.GDP.PCAP.CD,2021,5408.04535175023
AZE,Azerbaijan,NY.GDP.PCAP.CD,2022,7770.594223351
AZE,Azerbaijan,NY.GDP.PCAP.CD,2023,7133.02838048328
BDI,Burundi,NY.GDP.PCAP.CD,2021,264.172844085398
BDI,Burundi,NY.GDP.PCAP.CD,2022,301.832255755105
BDI,Burundi,NY.GDP.PCAP.CD,2023,249.795164039029
BEL,Belgium,NY.GDP.PCAP.CD,2021,51658.238294958
BEL,Belgium,NY.GDP.PCAP.CD,2022,50639.0264882739
BEL,Belgium,NY.GDP.PCAP.CD,2023,55244.68145811
BEN,Benin,NY.GDP.PCAP.CD,2021,1318.65158075198
BEN,Benin,NY.GDP.PCAP.CD,2022,1266.42711031904
BEN,Benin,NY.GDP.PCAP.CD,2023,1394.17784721831
BFA,Burkina Faso,NY.GDP.PCAP.CD,2021,895.535288442991
BFA,Burkina Faso,NY.GDP.PCAP.CD,2022,827.330843486661
BFA,Burkina Faso,NY.GDP.PCAP.CD,2023,873.198061670247
BGD,Bangladesh,NY.GDP.PCAP.CD,2021,2482.84917843357
BGD,Bangladesh,NY.GDP.PCAP.CD,2022,2716.48592780431
BGD,Bangladesh,NY.GDP.PCAP.CD,2023,2551.01773827307
BGR,Bulgaria,NY.GDP.PCAP.CD,2021,12966.8085197381
BGR,Bulgaria,NY.GDP.PCAP.CD,2022,13999.9113358453
BGR,Bulgaria,NY.GDP.PCAP.CD,2023,15854.0192893772
BHR,Bahrain,NY.GDP.PCAP.CD,2021,27147.8083882286
BHR,Bahrain,NY.GDP.PCAP.CD,2022,30470.5219276023
BHR,Bahrain,NY.GDP.PCAP.CD,2023,29290.1284215098
BHS,"Bahamas, The",NY.GDP.PCAP.CD,2021,30367.8605757708
BHS,"Bahamas, The",NY.GDP.PCAP.CD,2022,34957.1613279737
BHS,"Bahamas, The",NY.GDP.PCAP.CD,2023,38231.774484278
BIH,Bosnia and Herzegovina,NY.GDP.PCAP.CD,2021,7295.34378682258
BIH,Bosnia and Herzegovina,NY.GDP.PCAP.CD,2022,7655.59421024383
BIH,Bosnia and Herzegovina,NY.GDP.PCAP.CD,2023,8663.02326458629
BLR,Belarus,NY.GDP.PCAP.CD,2021,7489.71894713888
BLR,Belarus,NY.GDP.PCAP.CD,2022,7994.64806074889
BLR,Belarus,NY.GDP.PCAP.CD,2023,7896.75388295584
BLZ,Belize,NY.GDP.PCAP.CD,2021,6142.98930557031
BLZ,Belize,NY.GDP.PCAP.CD,2022,7068.21728043145
BLZ,Belize,NY.GDP.PCAP.CD,2023,7424.75821321022
BMU,Bermuda,NY.GDP.PCAP.CD,2021,112765.08167306
BMU,Bermuda,NY.GDP.PCAP.CD,2022,119969.173269085
BMU,Bermuda,NY.GDP.PCAP.CD,2023,132961.760796315
BOL,Bolivia,NY.GDP.PCAP.CD,2021,4010.76053686204
BOL,Bolivia,NY.GDP.PCAP.CD,2022,4219.46113742445
BOL,Bolivia,NY.GDP.PCAP.CD,2023,4274.70820547613
BRA,Brazil,NY.GDP.PCAP.CD,2021,7972.5366498646
BRA,Brazil,NY.GDP.PCAP.CD,2022,9281.33334441234
BRA,Brazil,NY.GDP.PCAP.CD,2023,10377.5892792557
BRB,Barbados,NY.GDP.PCAP.CD,2021,21084.4013935998
BRB,Barbados,NY.GDP.PCAP.CD,2022,24393.2193483944
BRB,Barbados,NY.GDP.PCAP.CD,2023,25583.8722302505
BRN,Brunei Darussalam,NY.GDP.PCAP.CD,2021,31006.9636289785
BRN,Brunei Darussalam,NY.GDP.PCAP.CD,2022,36632.9280952155
BRN,Brunei Darussalam,NY.GDP.PCAP.CD,2023,32890.5491812019
BTN,Bhutan,NY.GDP.PCAP.CD,2021,3570.61257980872
BTN,Bhutan,NY.GDP.PCAP.CD,2022,3711.32767981591
BTN,Bhutan,NY.GDP.PCAP.CD,2023,3831.32535564326
BWA,Botswana,NY.GDP.PCAP.CD,2021,7807.88794570471
BWA,Botswana,NY.GDP.PCAP.CD,2022,8328.7090572666
BWA,Botswana,NY.GDP.PCAP.CD,2023,7827.30027960734
CAF,Central African Republic,NY.GDP.PCAP.CD,2021,492.263142830507
CAF,Central African Republic,NY.GDP.PCAP.CD,2022,467.359825026238
CAF,Central African Republic,NY.GDP.PCAP.CD,2023,495.978897288721
CAN,Canada,NY.GDP.PCAP.CD,2021,52886.6407813788
CAN,Canada,NY.GDP.PCAP.CD,2022,56496.9275340663
CAN,Canada,NY.GDP.PCAP.CD,2023,54847.5370112652
CEB,Central Europe and the Baltics,NY.GDP.PCAP.CD,2021,19224.3287744219
CEB,Central Europe and the Baltics,NY.GDP.PCAP.CD,2022,19526.2463443821
CEB,Central Europe and the Baltics,NY.GDP.PCAP.CD,2023,22693.9504470566
CHE,Switzerland,NY.GDP.PCAP.CD,2021,96582.8687080693
CHE,Switzerland,NY.GDP.PCAP.CD,2022,97809.095567203
CHE,Switzerland,NY.GDP.PCAP.CD,2023,104449.75451772
CHI,Channel Islands,NY.GDP.PCAP.CD,2021,66915.3963925722
CHI,Channel Islands,NY.GDP.PCAP.CD,2022,67627.1417347907
CHI,Channel Islands,NY.GDP.PCAP.CD,2023,74585.5224096294
CHL,Chile,NY.GDP.PCAP.CD,2021,16216.1840860289
CHL,Chile,NY.GDP.PCAP.CD,2022,15399.1044717559
CHL,Chile,NY.GDP.PCAP.CD,2023,17081.5180740049
CHN,China,NY.GDP.PCAP.CD,2021,12887.4357242941
CHN,China,NY.GDP.PCAP.CD,2022,12970.6056414327
CHN,China,NY.GDP.PCAP.CD,2023,12951.1782397043
CIV,Cote d'Ivoire,NY.GDP.PCAP.CD,2021,2455.98127641148
CIV,Cote d'Ivoire,NY.GDP.PCAP.CD,2022,2333.37128301259
CIV,Cote d'Ivoire,NY.GDP.PCAP.CD,2023,2591.9659048119
CMR,Cameroon,NY.GDP.PCAP.CD,2021,1672.32657340872
CMR,Cameroon,NY.GDP.PCAP.CD,2022,1604.87726954895
CMR,Cameroon,NY.GDP.PCAP.CD,2023,1720.47510154506
COD,"Congo, Dem. Rep.",NY.GDP.PCAP.CD,2021,595.743074403567
COD,"Congo, Dem. Rep.",NY.GDP.PCAP.CD,2022,687.738587554685
COD,"Congo, Dem. Rep.",NY.GDP.PCAP.CD,2023,660.21205238997
COG,"Congo, Rep.",NY.GDP.PCAP.CD,2021,2516.16255145432
COG,"Congo, Rep.",NY.GDP.PCAP.CD,2022,2620.83804267402
COG,"Congo, Rep.",NY.GDP.PCAP.CD,2023,2477.97845544866
COL,Colombia,NY.GDP.PCAP.CD,2021,6222.62164397614
COL,Colombia,NY.GDP.PCAP.CD,2022,6680.44506854481
COL,Colombia,NY.GDP.PCAP.CD,2023,7012.49169137756
COM,Comoros,NY.GDP.PCAP.CD,2021,1587.72988658008
COM,Comoros,NY.GDP.PCAP.CD,2022,1533.87755393614
COM,Comoros,NY.GDP.PCAP.CD,2023,1723.89474946474
CPV,Cabo Verde,NY.GDP.PCAP.CD,2021,3971.44409203423
CPV,Cabo Verde,NY.GDP.PCAP.CD,2022,4323.31362032709
CPV,Cabo Verde,NY.GDP.PCAP.CD,2023,4794.90119772843
CRI,Costa Rica,NY.GDP.PCAP.CD,2021,12962.2716075659
CRI,Costa Rica,NY.GDP.PCAP.CD,2022,13971.7649991294
CRI,Costa Rica,NY.GDP.PCAP.CD,2023,17140.771430122
CSS,Caribbean small states,NY.GDP.PCAP.CD,2021,13996.4475071755
CSS,Caribbean small states,NY.GDP.PCAP.CD,2022,17449.5193422186
CSS,Caribbean small states,NY.GDP.PCAP.CD,2023,17609.6827071212
CUB,Cuba,NY.GDP.PCAP.CD,2021,
CUB,Cuba,NY.GDP.PCAP.CD,2022,
CUB,Cuba,NY.GDP.PCAP.CD,2023,
CUW,Curacao,NY.GDP.PCAP.CD,2021,17795.5826483092
CUW,Curacao,NY.GDP.PCAP.CD,2022,20057.1404960105
CUW,Curacao,NY.GDP.PCAP.CD,2023,21217.8109173312
CYM,Cayman Islands,NY.GDP.PCAP.CD,2021,86449.6749037302
CYM,Cayman Islands,NY.GDP.PCAP.CD,2022,92937.8838323153
CYM,Cayman Islands,NY.GDP.PCAP.CD,2023,100065.233841107
CYP,Cyprus,NY.GDP.PCAP.CD,2021,32937.8359375
CYP,Cyprus,NY.GDP.PCAP.CD,2022,33231.05078125
CYP,Cyprus,NY.GDP.PCAP.CD,2023,36623.70703125
CZE,Czechia,NY.GDP.PCAP.CD,2021,27696.4619527544
CZE,Czechia,NY.GDP.PCAP.CD,2022,28282.2236715857
CZE,Czechia,NY.GDP.PCAP.CD,2023,31761.5944102491
DEU,Germany,NY.GDP.PCAP.CD,2021,52349.2459994422
DEU,Germany,NY.GDP.PCAP.CD,2022,50506.5179638543
DEU,Germany,NY.GDP.PCAP.CD,2023,54776.7668235491
DJI,Djibouti,NY.GDP.PCAP.CD,2021,3025.91126413549
DJI,Djibouti,NY.GDP.PCAP.CD,2022,3133.25779772463
DJI,Djibouti,NY.GDP.PCAP.CD,2023,3381.29779710722
DMA,Dominica,NY.GDP.PCAP.CD,2021,8376.40414141113
DMA,Dominica,NY.GDP.PCAP.CD,2022,9323.66089490562
DMA,Dominica,NY.GDP.PCAP.CD,2023,9912.96212766668
DNK,Denmark,NY.GDP.PCAP.CD,2021,69340.7334922138
DNK,Denmark,NY.GDP.PCAP.CD,2022,67781.0940939514
DNK,Denmark,NY.GDP.PCAP.CD,2023,68043.5466971243
DOM,Dominican Republic,NY.GDP.PCAP.CD,2021,8527.0754858205
DOM,Dominican Republic,NY.GDP.PCAP.CD,2022,10104.2464008585
DOM,Dominican Republic,NY.GDP.PCAP.CD,2023,10630.431743829
DZA,Algeria,NY.GDP.PCAP.CD,2021,4160.55926736925
DZA,Algeria,NY.GDP.PCAP.CD,2022,4960.30334332888
DZA,Algeria,NY.GDP.PCAP.CD,2023,5370.477235078
EAP,East Asia & Pacific (excluding high income),NY.GDP.PCAP.CD,2021,9974.57917918464
EAP,East Asia & Pacific (excluding high income),NY.GDP.PCAP.CD,2022,10107.0569545516
EAP,East Asia & Pacific (excluding high income),NY.GDP.PCAP.CD,2023,10126.4304121407
EAR,Early-demographic dividend,NY.GDP.PCAP.CD,2021,3697.4103832017
EAR,Early-demographic dividend,NY.GDP.PCAP.CD,2022,4017.48956260692
EAR,Early-demographic dividend,NY.GDP.PCAP.CD,2023,4212.16924807645
EAS,East Asia & Pacific,NY.GDP.PCAP.CD,2021,13416.9773441612
EAS,East Asia & Pacific,NY.GDP.PCAP.CD,2022,13219.5863562213
EAS,East Asia & Pacific,NY.GDP.PCAP.CD,2023,13251.5119797804
ECA,Europe & Central Asia (excluding high income),NY.GDP.PCAP.CD,2021,6632.57221034255
ECA,Europe & Central Asia (excluding high income),NY.GDP.PCAP.CD,2022,7264.37321853889
ECA,Europe & Central Asia (excluding high income),NY.GDP.PCAP.CD,2023,8609.12296290637
ECS,Europe & Central Asia,NY.GDP.PCAP.CD,2021,27700.9996673888
ECS,Europe & Central Asia,NY.GDP.PCAP.CD,2022,27968.286148204
ECS,Europe & Central Asia,NY.GDP.PCAP.CD,2023,30015.7640895399
ECU,Ecuador,NY.GDP.PCAP.CD,2021,6061.32350181711
ECU,Ecuador,NY.GDP.PCAP.CD,2022,6515.58528418336
ECU,Ecuador,NY.GDP.PCAP.CD,2023,6718.1447938811
EGY,"Egypt, Arab Rep.",NY.GDP.PCAP.CD,2021,3827.35415374308
EGY,"Egypt, Arab Rep.",NY.GDP.PCAP.CD,2022,4233.30783744856
EGY,"Egypt, Arab Rep.",NY.GDP.PCAP.CD,2023,3456.78965212363
EMU,Euro area,NY.GDP.PCAP.CD,2021,42432.2915720012
EMU,Euro area,NY.GDP.PCAP.CD,2022,41105.3462099324
EMU,Euro area,NY.GDP.PCAP.CD,2023,44797.6445281418
ERI,Eritrea,NY.GDP.PCAP.CD,2021,
ERI,Eritrea,NY.GDP.PCAP.CD,2022,
ERI,Eritrea,NY.GDP.PCAP.CD,2023,
ESP,Spain,NY.GDP.PCAP.CD,2021,30799.4775937775
ESP,Spain,NY.GDP.PCAP.CD,2022,30319.4987196616
ESP,Spain,NY.GDP.PCAP.CD,2023,33493.2225409111
EST,Estonia,NY.GDP.PCAP.CD,2021,27951.1659277744
EST,Estonia,NY.GDP.PCAP.CD,2022,28340.3826549406
EST,Estonia,NY.GDP.PCAP.CD,2023,30264.0064885057
ETH,Ethiopia,NY.GDP.PCAP.CD,2021,893.009835441784
ETH,Ethiopia,NY.GDP.PCAP.CD,2022,982.103161502198
ETH,Ethiopia,NY.GDP.PCAP.CD,2023,1055.81091593061
EUU,European Union,NY.GDP.PCAP.CD,2021,39206.9663368683
EUU,European Union,NY.GDP.PCAP.CD,2022,38066.8240398192
EUU,European Union,NY.GDP.PCAP.CD,2023,41566.8992410802
FIN,Finland,NY.GDP.PCAP.CD,2021,53099.1351400148
FIN,Finland,NY.GDP.PCAP.CD,2022,50440.560224974
FIN,Finland,NY.GDP.PCAP.CD,2023,52864.6931581216
FJI,Fiji,NY.GDP.PCAP.CD,2021,4536.73312110335
FJI,Fiji,NY.GDP.PCAP.CD,2022,5414.12092119088
FJI,Fiji,NY.GDP.PCAP.CD,2023,5926.20586394763
FRA,France,NY.GDP.PCAP.CD,2021,43725.0999521245
FRA,France,NY.GDP.PCAP.CD,2022,40988.6396406579
FRA,France,NY.GDP.PCAP.CD,2023,44700.1384177544
FRO,Faroe Islands,NY.GDP.PCAP.CD,2021,69421.6981686515
FRO,Faroe Islands,NY.GDP.PCAP.CD,2022,67069.3987440509
FRO,Faroe Islands,NY.GDP.PCAP.CD,2023,72486.6910957957
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.CD,2021,3508.22314197664
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.CD,2022,3703.66680343222
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.CD,2023,3933.01607031874
GAB,Gabon,NY.GDP.PCAP.CD,2021,8181.40914134398
GAB,Gabon,NY.GDP.PCAP.CD,2022,8409.20741452279
GAB,Gabon,NY.GDP.PCAP.CD,2023,7802.82433276138
GBR,United Kingdom,NY.GDP.PCAP.CD,2021,47695.6491523474
GBR,United Kingdom,NY.GDP.PCAP.CD,2022,47034.7795621476
GBR,United Kingdom,NY.GDP.PCAP.CD,2023,49919.6896621586
GEO,Georgia,NY.GDP.PCAP.CD,2021,5083.60695484577
GEO,Georgia,NY.GDP.PCAP.CD,2022,6729.84659930283
GEO,Georgia,NY.GDP.PCAP.CD,2023,8283.66960652261
GHA,Ghana,NY.GDP.PCAP.CD,2021,2445.18662529344
GHA,Ghana,NY.GDP.PCAP.CD,2022,2229.89122654479
GHA,Ghana,NY.GDP.PCAP.CD,2023,2383.90410476221
GIB,Gibraltar,NY.GDP.PCAP.CD,2021,
GIB,Gibraltar,NY.GDP.PCAP.CD,2022,
GIB,Gibraltar,NY.GDP.PCAP.CD,2023,
GIN,Guinea,NY.GDP.PCAP.CD,2021,1244.96550477914
GIN,Guinea,NY.GDP.PCAP.CD,2022,1416.59612011764
GIN,Guinea,NY.GDP.PCAP.CD,2023,1555.49375806861
GMB,"Gambia, The",NY.GDP.PCAP.CD,2021,781.890925169531
GMB,"Gambia, The",NY.GDP.PCAP.CD,2022,836.244875868476
GMB,"Gambia, The",NY.GDP.PCAP.CD,2023,883.024111978927
GNB,Guinea-Bissau,NY.GDP.PCAP.CD,2021,926.54619187706
GNB,Guinea-Bissau,NY.GDP.PCAP.CD,2022,881.602654162231
GNB,Guinea-Bissau,NY.GDP.PCAP.CD,2023,964.431832665395
GNQ,Equatorial Guinea,NY.GDP.PCAP.CD,2021,6945.63069794539
GNQ,Equatorial Guinea,NY.GDP.PCAP.CD,2022,7589.29964909381
GNQ,Equatorial Guinea,NY.GDP.PCAP.CD,2023,6788.35271638376
GRC,Greece,NY.GDP.PCAP.CD,2021,20652.89659591
GRC,Greece,NY.GDP.PCAP.CD,2022,20884.6773436263
GRC,Greece,NY.GDP.PCAP.CD,2023,23343.7103964562
GRD,Grenada,NY.GDP.PCAP.CD,2021,9617.28902905373
GRD,Grenada,NY.GDP.PCAP.CD,2022,10469.3867012856
GRD,Grenada,NY.GDP.PCAP.CD,2023,11414.4781691181
GRL,Greenland,NY.GDP.PCAP.CD,2021,58135.9939910203
GRL,Greenland,NY.GDP.PCAP.CD,2022,55635.0006491223
GRL,Greenland,NY.GDP.PCAP.CD,2023,58498.9707973609
GTM,Guatemala,NY.GDP.PCAP.CD,2021,4912.62240414681
GTM,Guatemala,NY.GDP.PCAP.CD,2022,5356.92435887895
GTM,Guatemala,NY.GDP.PCAP.CD,2023,5754.42833909847
