finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
T1_1_LBN_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Lebanon, World Bank income group",Lower-middle,text,,table,N,,"CountryIncomeLevel (World Bank FY2021-22, at the time of fieldwork) is upper-middle income. The World Bank reclassified Lebanon as lower-middle income in July 2022 (FY2023), which the report appears to use."
T1_1_MYS_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Malaysia, % all",6.5,pct,,table,N,,
T1_1_MYS_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Malaysia, % men",8.1,pct,,table,N,,
T1_1_MYS_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Malaysia, % women",4.1,pct,,table,N,,
T1_1_MYS_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Malaysia, gap (women minus men)",-4.1,pct,,table,N,,
T1_1_MYS_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Malaysia, World Bank income group",Upper-middle,text,,table,N,,
T1_1_UZB_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Uzbekistan, % all",5.1,pct,,table,N,,
T1_1_UZB_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Uzbekistan, % men",6.7,pct,,table,N,,
T1_1_UZB_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Uzbekistan, % women",3.5,pct,,table,N,,
T1_1_UZB_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Uzbekistan, gap (women minus men)",-3.3,pct,,table,N,,
T1_1_UZB_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Uzbekistan, World Bank income group",Lower-middle,text,,table,N,,
T1_1_ARM_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Armenia, % all",4.7,pct,,table,N,,
T1_1_ARM_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Armenia, % men",5.8,pct,,table,N,,
T1_1_ARM_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Armenia, % women",3.7,pct,,table,N,,
T1_1_ARM_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Armenia, gap (women minus men)",-2.0,pct,,table,N,,
T1_1_ARM_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Armenia, World Bank income group",Upper-middle,text,,table,N,,
T1_1_IDN_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Indonesia, % all",4.7,pct,,table,N,,
T1_1_IDN_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Indonesia, % men",6.4,pct,,table,N,,
T1_1_IDN_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Indonesia, % women",2.7,pct,,table,N,,
T1_1_IDN_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Indonesia, gap (women minus men)",-3.6,pct,,table,N,,
T1_1_IDN_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Indonesia, World Bank income group",Lower-middle,text,,table,N,,
T1_1_GEO_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Georgia, % all",3.6,pct,,table,N,,
T1_1_GEO_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Georgia, % men",3.6,pct,,table,N,,
T1_1_GEO_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Georgia, % women",3.7,pct,,table,N,,
T1_1_GEO_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Georgia, gap (women minus men)",0.2,pct,,table,N,,
T1_1_GEO_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Georgia, World Bank income group",Upper-middle,text,,table,N,,
T1_1_KAZ_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Kazakhstan, % all",3.6,pct,,table,N,,
T1_1_KAZ_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Kazakhstan, % men",2.2,pct,,table,N,,
T1_1_KAZ_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Kazakhstan, % women",4.8,pct,,table,N,,
T1_1_KAZ_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Kazakhstan, gap (women minus men)",2.6,pct,,table,N,,
T1_1_KAZ_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Kazakhstan, World Bank income group",Upper-middle,text,,table,N,,
T1_1_PAK_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Pakistan, % all",3.3,pct,,table,N,,
T1_1_PAK_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Pakistan, % men",3.5,pct,,table,N,,
T1_1_PAK_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Pakistan, % women",2.9,pct,,table,N,,
T1_1_PAK_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Pakistan, gap (women minus men)",-0.6,pct,,table,N,,
T1_1_PAK_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Pakistan, World Bank income group",Lower-middle,text,,table,N,,
T1_1_TJK_all,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Tajikistan, % all",3.0,pct,,table,N,,
T1_1_TJK_men,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Tajikistan, % men",2.9,pct,,table,N,,
T1_1_TJK_women,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Tajikistan, % women",3.0,pct,,table,N,,
T1_1_TJK_diff,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work, among those who have ever worked: Tajikistan, gap (women minus men)",0.1,pct,,table,N,,
T1_1_TJK_income,14,Table 1.1,"Countries with highest and lowest experience of any V&H at work: Tajikistan, World Bank income group",Lower-middle,text,,table,N,,
X19_women,15,Chapter 1,"World Risk Poll 2019, Australia: experienced physical harassment or violence while working: women",39,pct,,text,N,,"Uses the 2019 data: L21D (experienced injury or harm while working in the past two years: physical harassment or violence), asked of those who work."
X19_men,15,Chapter 1,"World Risk Poll 2019, Australia: experienced physical harassment or violence while working: men",24,pct,,text,N,,"Uses the 2019 data: L21D (experienced injury or harm while working in the past two years: physical harassment or violence), asked of those who work."
X20,15,Chapter 1,"Finland: experienced any V&H at work, among those who have ever worked ('47.0% found in the World Risk Poll')",47.0,pct,,text,N,,"Table 1.1 on the previous page gives Finland 47.9%, which the data matches; 47.0 looks like a typo."
X21_all,15,Chapter 1,"Tajikistan: experienced any V&H at work, among those who have ever worked: all",3.0,pct,,text,N,,
X21_gap,15,Chapter 1,"Tajikistan: experienced any V&H at work, among those who have ever worked: gap (women minus men), 'no difference based on sex'",0,pct,,text,N,,
C1_4_low_men,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: low-income countries, % men",30,pct,,chart,N,,
C1_4_low_women,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: low-income countries, % women",24,pct,,chart,N,,
C1_4_lower_middle_men,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: lower-middle-income countries, % men",16,pct,,chart,N,,
C1_4_lower_middle_women,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: lower-middle-income countries, % women",12,pct,,chart,N,,
C1_4_upper_middle_men,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: upper-middle-income countries, % men",26,pct,,chart,N,,
C1_4_upper_middle_women,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: upper-middle-income countries, % women",20,pct,,chart,N,,
C1_4_high_men,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: high-income countries, % men",26,pct,,chart,N,,
C1_4_high_women,16,Chart 1.4,"Experienced any V&H at work, among those who have ever worked, by World Bank income group and sex: high-income countries, % women",34,pct,,chart,N,,
X22_low,16,Chapter 1,"Experienced any V&H at work, among those who have ever worked, by World Bank income group: low income",27.4,pct,,text,N,,
