finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
T2_1_PAK_expo_est,6,Ch2 How the comparison works,"Table 2.1: Pakistan, change in reported disaster experience, affected minus rest (pp)",26,pp,,table,N,,
T2_1_PAK_expo_lo,6,Ch2 How the comparison works,"Table 2.1: Pakistan, exposure check, 95% CI lower bound",14,pp,,table,N,,HC1 95% CI from the case regression
T2_1_PAK_expo_hi,6,Ch2 How the comparison works,"Table 2.1: Pakistan, exposure check, 95% CI upper bound",37,pp,,table,N,,HC1 95% CI from the case regression
T2_1_ZAF_n2021,6,Ch2 How the comparison works,"Table 2.1: affected-region respondents, South Africa, 2021",186,count,,table,Y,REGION_ZAF,South Africa 2021 needs the 2021 province variable
T2_1_ZAF_n2023,6,Ch2 How the comparison works,"Table 2.1: affected-region respondents, South Africa, 2023",180,count,,table,N,,
T2_1_ZAF_expo_est,6,Ch2 How the comparison works,"Table 2.1: South Africa, change in reported disaster experience, affected minus rest (pp)",29,pp,,table,Y,REGION_ZAF,
T2_1_ZAF_expo_lo,6,Ch2 How the comparison works,"Table 2.1: South Africa, exposure check, 95% CI lower bound",17,pp,,table,Y,REGION_ZAF,HC1 95% CI from the case regression
T2_1_ZAF_expo_hi,6,Ch2 How the comparison works,"Table 2.1: South Africa, exposure check, 95% CI upper bound",42,pp,,table,Y,REGION_ZAF,HC1 95% CI from the case regression
T2_1_ECU_n2021,6,Ch2 How the comparison works,"Table 2.1: affected-region respondents, Ecuador, 2021",265,count,,table,N,,
T2_1_ECU_n2023,6,Ch2 How the comparison works,"Table 2.1: affected-region respondents, Ecuador, 2023",270,count,,table,N,,
T2_1_ECU_expo_est,6,Ch2 How the comparison works,"Table 2.1: Ecuador, change in reported disaster experience, affected minus rest (pp)",-11,pp,,table,N,,
T2_1_ECU_expo_lo,6,Ch2 How the comparison works,"Table 2.1: Ecuador, exposure check, 95% CI lower bound",-22,pp,,table,N,,HC1 95% CI from the case regression
T2_1_ECU_expo_hi,6,Ch2 How the comparison works,"Table 2.1: Ecuador, exposure check, 95% CI upper bound",0,pp,,table,N,,HC1 95% CI from the case regression
T2_1_MAR_months,6,Ch2 How the comparison works,"Table 2.1: months from the event to the 2023 fieldwork, Morocco",1,count,,table,Y,FIELD_DATE,Calendar months from the event month to the modal interview month
T2_1_MOZ_months,6,Ch2 How the comparison works,"Table 2.1: months from the event to the 2023 fieldwork, Mozambique",6,count,,table,Y,FIELD_DATE,Calendar months from the event month to the modal interview month
T2_1_NZL_months,6,Ch2 How the comparison works,"Table 2.1: months from the event to the 2023 fieldwork, New Zealand",7,count,,table,Y,FIELD_DATE,Calendar months from the event month to the modal interview month
T2_1_TUR_months,6,Ch2 How the comparison works,"Table 2.1: months from the event to the 2023 fieldwork, Türkiye",10,count,,table,Y,FIELD_DATE,Calendar months from the event month to the modal interview month
T2_1_PAK_months,6,Ch2 How the comparison works,"Table 2.1: months from the event to the 2023 fieldwork, Pakistan",14,count,,table,Y,FIELD_DATE,Calendar months from the event month to the modal interview month
T2_1_ZAF_months,6,Ch2 How the comparison works,"Table 2.1: months from the event to the 2023 fieldwork, South Africa",22,count,,table,Y,FIELD_DATE,Calendar months from the event month to the modal interview month
T2_1_ECU_months,6,Ch2 How the comparison works,"Table 2.1: months from the event to the 2023 fieldwork, Ecuador",5,count,,table,Y,FIELD_DATE,Calendar months from the event month to the modal interview month
T2_1_PAK_onset_months,6,Ch2 How the comparison works,"Table 2.1 note: Pakistan, months from the onset of the floods (June 2022)",16,count,,table,Y,FIELD_DATE,
T2_2_index_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, Resilience Index, 2021-2023",-2,points,,table,Y,REGION_ZAF,
T2_2_index_lo,16,Ch2 The seven case studies taken together,"Table 2.2: Resilience Index, 95% CI lower bound",-3,points,,table,Y,REGION_ZAF,
T2_2_index_hi,16,Ch2 The seven case studies taken together,"Table 2.2: Resilience Index, 95% CI upper bound",0,points,,table,Y,REGION_ZAF,
T2_2_societal_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, societal dimension, 2021-2023",-1,points,,table,Y,REGION_ZAF,
T2_2_societal_lo,16,Ch2 The seven case studies taken together,"Table 2.2: societal dimension, 95% CI lower bound",-3,points,,table,Y,REGION_ZAF,
T2_2_societal_hi,16,Ch2 The seven case studies taken together,"Table 2.2: societal dimension, 95% CI upper bound",1,points,,table,Y,REGION_ZAF,
T2_2_community_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, community dimension, 2021-2023",-3,points,,table,Y,REGION_ZAF,
T2_2_community_lo,16,Ch2 The seven case studies taken together,"Table 2.2: community dimension, 95% CI lower bound",-5,points,,table,Y,REGION_ZAF,
T2_2_community_hi,16,Ch2 The seven case studies taken together,"Table 2.2: community dimension, 95% CI upper bound",0,points,,table,Y,REGION_ZAF,
T2_2_household_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, household dimension, 2021-2023",-1,points,,table,Y,REGION_ZAF,
T2_2_household_lo,16,Ch2 The seven case studies taken together,"Table 2.2: household dimension, 95% CI lower bound",-3,points,,table,Y,REGION_ZAF,
T2_2_household_hi,16,Ch2 The seven case studies taken together,"Table 2.2: household dimension, 95% CI upper bound",2,points,,table,Y,REGION_ZAF,
T2_2_individual_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, individual dimension, 2021-2023",-3,points,,table,Y,REGION_ZAF,
T2_2_individual_lo,16,Ch2 The seven case studies taken together,"Table 2.2: individual dimension, 95% CI lower bound",-5,points,,table,Y,REGION_ZAF,
T2_2_individual_hi,16,Ch2 The seven case studies taken together,"Table 2.2: individual dimension, 95% CI upper bound",0,points,,table,Y,REGION_ZAF,
T2_2_confidence_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, confidence in national government, 2021-2023",-2,pp,,table,Y,REGION_ZAF; WP139,
T2_2_confidence_lo,16,Ch2 The seven case studies taken together,"Table 2.2: confidence in national government, 95% CI lower bound",-8,pp,,table,Y,REGION_ZAF; WP139,
T2_2_confidence_hi,16,Ch2 The seven case studies taken together,"Table 2.2: confidence in national government, 95% CI upper bound",3,pp,,table,Y,REGION_ZAF; WP139,
T2_2_gov_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, government cares 'a lot', 2021-2023",3,pp,,table,Y,REGION_ZAF,
T2_2_gov_lo,16,Ch2 The seven case studies taken together,"Table 2.2: government cares 'a lot', 95% CI lower bound",-1,pp,,table,Y,REGION_ZAF,
T2_2_gov_hi,16,Ch2 The seven case studies taken together,"Table 2.2: government cares 'a lot', 95% CI upper bound",6,pp,,table,Y,REGION_ZAF,
T2_2_neighbours_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, neighbours care 'a lot', 2021-2023",7,pp,,table,Y,REGION_ZAF,
T2_2_neighbours_lo,16,Ch2 The seven case studies taken together,"Table 2.2: neighbours care 'a lot', 95% CI lower bound",3,pp,,table,Y,REGION_ZAF,
T2_2_neighbours_hi,16,Ch2 The seven case studies taken together,"Table 2.2: neighbours care 'a lot', 95% CI upper bound",12,pp,,table,Y,REGION_ZAF,
T2_2_protect_est,16,Ch2 The seven case studies taken together,"Table 2.2: pooled difference-in-differences, could protect their family, 2021-2023",-2,pp,,table,Y,REGION_ZAF,
T2_2_protect_lo,16,Ch2 The seven case studies taken together,"Table 2.2: could protect their family, 95% CI lower bound",-6,pp,,table,Y,REGION_ZAF,
T2_2_protect_hi,16,Ch2 The seven case studies taken together,"Table 2.2: could protect their family, 95% CI upper bound",3,pp,,table,Y,REGION_ZAF,
C3_1_societal_MAR_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Morocco, change in the affected regions, 2021-2023",-2,points,,chart,N,,
C3_1_societal_MAR_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Morocco, change in the rest of the country, 2021-2023",-2,points,,chart,N,,
C3_1_societal_MAR_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Morocco, gap (difference-in-differences), 2021-2023",0,points,,chart,N,,
C3_1_societal_ECU_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Ecuador, change in the affected regions, 2021-2023",-11,points,,chart,N,,
C3_1_societal_ECU_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Ecuador, change in the rest of the country, 2021-2023",-8,points,,chart,N,,
C3_1_societal_ECU_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Ecuador, gap (difference-in-differences), 2021-2023",-3,points,,chart,N,,
C3_1_societal_MOZ_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Mozambique, change in the affected regions, 2021-2023",9,points,,chart,N,,
C3_1_societal_MOZ_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Mozambique, change in the rest of the country, 2021-2023",-2,points,,chart,N,,
C3_1_societal_MOZ_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Mozambique, gap (difference-in-differences), 2021-2023",11,points,,chart,N,,
C3_1_societal_NZL_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, New Zealand, change in the affected regions, 2021-2023",-9,points,,chart,N,,
C3_1_societal_NZL_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, New Zealand, change in the rest of the country, 2021-2023",-5,points,,chart,N,,
C3_1_societal_NZL_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, New Zealand, gap (difference-in-differences), 2021-2023",-5,points,,chart,N,,
C3_1_societal_TUR_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Türkiye, change in the affected regions, 2021-2023",-11,points,,chart,N,,
C3_1_societal_TUR_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Türkiye, change in the rest of the country, 2021-2023",4,points,,chart,N,,
C3_1_societal_TUR_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Türkiye, gap (difference-in-differences), 2021-2023",-15,points,,chart,N,,
C3_1_societal_PAK_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Pakistan, change in the affected regions, 2021-2023",-8,points,,chart,N,,
C3_1_societal_PAK_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Pakistan, change in the rest of the country, 2021-2023",-3,points,,chart,N,,
C3_1_societal_PAK_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, Pakistan, gap (difference-in-differences), 2021-2023",-5,points,,chart,N,,
C3_1_societal_ZAF_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, South Africa, change in the affected regions, 2021-2023",2,points,,chart,Y,REGION_ZAF,
C3_1_societal_ZAF_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, South Africa, change in the rest of the country, 2021-2023",-4,points,,chart,Y,REGION_ZAF,
C3_1_societal_ZAF_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, South Africa, gap (difference-in-differences), 2021-2023",5,points,,chart,Y,REGION_ZAF,
C3_1_societal_pooled,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: societal dimension, pooled seven-case estimate",-1,points,,chart,Y,REGION_ZAF,
C3_1_community_MAR_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Morocco, change in the affected regions, 2021-2023",4,points,,chart,N,,
C3_1_community_MAR_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Morocco, change in the rest of the country, 2021-2023",2,points,,chart,N,,
C3_1_community_MAR_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Morocco, gap (difference-in-differences), 2021-2023",2,points,,chart,N,,
C3_1_community_ECU_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Ecuador, change in the affected regions, 2021-2023",-8,points,,chart,N,,
C3_1_community_ECU_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Ecuador, change in the rest of the country, 2021-2023",-7,points,,chart,N,,
C3_1_community_ECU_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Ecuador, gap (difference-in-differences), 2021-2023",-1,points,,chart,N,,
C3_1_community_MOZ_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Mozambique, change in the affected regions, 2021-2023",-6,points,,chart,N,,
C3_1_community_MOZ_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Mozambique, change in the rest of the country, 2021-2023",-5,points,,chart,N,,
C3_1_community_MOZ_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Mozambique, gap (difference-in-differences), 2021-2023",-1,points,,chart,N,,
C3_1_community_NZL_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, New Zealand, change in the affected regions, 2021-2023",-10,points,,chart,N,,
C3_1_community_NZL_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, New Zealand, change in the rest of the country, 2021-2023",-5,points,,chart,N,,
C3_1_community_NZL_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, New Zealand, gap (difference-in-differences), 2021-2023",-5,points,,chart,N,,
C3_1_community_TUR_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Türkiye, change in the affected regions, 2021-2023",-10,points,,chart,N,,
C3_1_community_TUR_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Türkiye, change in the rest of the country, 2021-2023",-1,points,,chart,N,,
C3_1_community_TUR_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Türkiye, gap (difference-in-differences), 2021-2023",-9,points,,chart,N,,
C3_1_community_PAK_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Pakistan, change in the affected regions, 2021-2023",-8,points,,chart,N,,
C3_1_community_PAK_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Pakistan, change in the rest of the country, 2021-2023",-1,points,,chart,N,,
C3_1_community_PAK_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, Pakistan, gap (difference-in-differences), 2021-2023",-6,points,,chart,N,,
C3_1_community_ZAF_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, South Africa, change in the affected regions, 2021-2023",0,points,,chart,Y,REGION_ZAF,
C3_1_community_ZAF_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, South Africa, change in the rest of the country, 2021-2023",-3,points,,chart,Y,REGION_ZAF,
C3_1_community_ZAF_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, South Africa, gap (difference-in-differences), 2021-2023",3,points,,chart,Y,REGION_ZAF,
C3_1_community_pooled,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: community dimension, pooled seven-case estimate",-3,points,,chart,Y,REGION_ZAF,
C3_1_household_MAR_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Morocco, change in the affected regions, 2021-2023",-8,points,,chart,N,,
C3_1_household_MAR_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Morocco, change in the rest of the country, 2021-2023",-11,points,,chart,N,,
C3_1_household_MAR_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Morocco, gap (difference-in-differences), 2021-2023",3,points,,chart,N,,
C3_1_household_ECU_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Ecuador, change in the affected regions, 2021-2023",-13,points,,chart,N,,
C3_1_household_ECU_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Ecuador, change in the rest of the country, 2021-2023",-5,points,,chart,N,,
C3_1_household_ECU_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Ecuador, gap (difference-in-differences), 2021-2023",-8,points,,chart,N,,
C3_1_household_MOZ_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Mozambique, change in the affected regions, 2021-2023",-9,points,,chart,N,,
C3_1_household_MOZ_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Mozambique, change in the rest of the country, 2021-2023",-5,points,,chart,N,,
C3_1_household_MOZ_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Mozambique, gap (difference-in-differences), 2021-2023",-4,points,,chart,N,,
C3_1_household_NZL_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, New Zealand, change in the affected regions, 2021-2023",-2,points,,chart,N,,
C3_1_household_NZL_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, New Zealand, change in the rest of the country, 2021-2023",0,points,,chart,N,,
C3_1_household_NZL_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, New Zealand, gap (difference-in-differences), 2021-2023",-1,points,,chart,N,,
C3_1_household_TUR_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Türkiye, change in the affected regions, 2021-2023",5,points,,chart,N,,
C3_1_household_TUR_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Türkiye, change in the rest of the country, 2021-2023",3,points,,chart,N,,
C3_1_household_TUR_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Türkiye, gap (difference-in-differences), 2021-2023",2,points,,chart,N,,
C3_1_household_PAK_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Pakistan, change in the affected regions, 2021-2023",2,points,,chart,N,,
C3_1_household_PAK_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Pakistan, change in the rest of the country, 2021-2023",0,points,,chart,N,,
C3_1_household_PAK_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, Pakistan, gap (difference-in-differences), 2021-2023",1,points,,chart,N,,
C3_1_household_ZAF_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, South Africa, change in the affected regions, 2021-2023",4,points,,chart,Y,REGION_ZAF,
C3_1_household_ZAF_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, South Africa, change in the rest of the country, 2021-2023",-4,points,,chart,Y,REGION_ZAF,
C3_1_household_ZAF_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, South Africa, gap (difference-in-differences), 2021-2023",8,points,,chart,Y,REGION_ZAF,
C3_1_household_pooled,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: household dimension, pooled seven-case estimate",-1,points,,chart,Y,REGION_ZAF,
C3_1_individual_MAR_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Morocco, change in the affected regions, 2021-2023",-22,points,,chart,N,,
C3_1_individual_MAR_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Morocco, change in the rest of the country, 2021-2023",-15,points,,chart,N,,
C3_1_individual_MAR_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Morocco, gap (difference-in-differences), 2021-2023",-7,points,,chart,N,,
C3_1_individual_ECU_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Ecuador, change in the affected regions, 2021-2023",-10,points,,chart,N,,
C3_1_individual_ECU_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Ecuador, change in the rest of the country, 2021-2023",-5,points,,chart,N,,
C3_1_individual_ECU_gap,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Ecuador, gap (difference-in-differences), 2021-2023",-5,points,,chart,N,,
C3_1_individual_MOZ_aff,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Mozambique, change in the affected regions, 2021-2023",-7,points,,chart,N,,
C3_1_individual_MOZ_rest,20,Ch3 Which dimensions of the Resilience Index change,"Chart 3.1: individual dimension, Mozambique, change in the rest of the country, 2021-2023",1,points,,chart,N,,
