finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C1_3_east_africa_less,17,Chart 1.3,"Safety compared with five years ago, by region: Eastern Africa, % less safe",40,pct,,chart,N,,
C1_3_central_west_africa_more,17,Chart 1.3,"Safety compared with five years ago, by region: Central/Western Africa, % more safe",38,pct,,chart,N,,
C1_3_central_west_africa_same,17,Chart 1.3,"Safety compared with five years ago, by region: Central/Western Africa, % about as safe",21,pct,,chart,N,,
C1_3_central_west_africa_less,17,Chart 1.3,"Safety compared with five years ago, by region: Central/Western Africa, % less safe",38,pct,,chart,N,,
C1_3_north_africa_more,17,Chart 1.3,"Safety compared with five years ago, by region: Northern Africa, % more safe",33,pct,,chart,N,,
C1_3_north_africa_same,17,Chart 1.3,"Safety compared with five years ago, by region: Northern Africa, % about as safe",33,pct,,chart,N,,
C1_3_north_africa_less,17,Chart 1.3,"Safety compared with five years ago, by region: Northern Africa, % less safe",33,pct,,chart,N,,
C1_3_south_europe_more,17,Chart 1.3,"Safety compared with five years ago, by region: Southern Europe, % more safe",12,pct,,chart,N,,
C1_3_south_europe_same,17,Chart 1.3,"Safety compared with five years ago, by region: Southern Europe, % about as safe",56,pct,,chart,N,,
C1_3_south_europe_less,17,Chart 1.3,"Safety compared with five years ago, by region: Southern Europe, % less safe",32,pct,,chart,N,,
C1_3_middle_east_more,17,Chart 1.3,"Safety compared with five years ago, by region: Middle East, % more safe",30,pct,,chart,N,,
C1_3_middle_east_same,17,Chart 1.3,"Safety compared with five years ago, by region: Middle East, % about as safe",39,pct,,chart,N,,
C1_3_middle_east_less,17,Chart 1.3,"Safety compared with five years ago, by region: Middle East, % less safe",30,pct,,chart,N,,
C1_3_south_asia_more,17,Chart 1.3,"Safety compared with five years ago, by region: Southern Asia, % more safe",37,pct,,chart,N,,
C1_3_south_asia_same,17,Chart 1.3,"Safety compared with five years ago, by region: Southern Asia, % about as safe",31,pct,,chart,N,,
C1_3_south_asia_less,17,Chart 1.3,"Safety compared with five years ago, by region: Southern Asia, % less safe",29,pct,,chart,N,,
C1_3_north_west_europe_more,17,Chart 1.3,"Safety compared with five years ago, by region: Northern/Western Europe, % more safe",11,pct,,chart,N,,
C1_3_north_west_europe_same,17,Chart 1.3,"Safety compared with five years ago, by region: Northern/Western Europe, % about as safe",60,pct,,chart,N,,
C1_3_north_west_europe_less,17,Chart 1.3,"Safety compared with five years ago, by region: Northern/Western Europe, % less safe",28,pct,,chart,N,,
C1_3_north_america_more,17,Chart 1.3,"Safety compared with five years ago, by region: Northern America, % more safe",17,pct,,chart,N,,
C1_3_north_america_same,17,Chart 1.3,"Safety compared with five years ago, by region: Northern America, % about as safe",56,pct,,chart,N,,
C1_3_north_america_less,17,Chart 1.3,"Safety compared with five years ago, by region: Northern America, % less safe",26,pct,,chart,N,,
C1_3_aus_nz_more,17,Chart 1.3,"Safety compared with five years ago, by region: Australia & New Zealand, % more safe",11,pct,,chart,N,,
C1_3_aus_nz_same,17,Chart 1.3,"Safety compared with five years ago, by region: Australia & New Zealand, % about as safe",66,pct,,chart,N,,
C1_3_aus_nz_less,17,Chart 1.3,"Safety compared with five years ago, by region: Australia & New Zealand, % less safe",23,pct,,chart,N,,
C1_3_east_europe_more,17,Chart 1.3,"Safety compared with five years ago, by region: Eastern Europe, % more safe",20,pct,,chart,N,,
C1_3_east_europe_same,17,Chart 1.3,"Safety compared with five years ago, by region: Eastern Europe, % about as safe",55,pct,,chart,N,,
C1_3_east_europe_less,17,Chart 1.3,"Safety compared with five years ago, by region: Eastern Europe, % less safe",21,pct,,chart,N,,
C1_3_central_asia_more,17,Chart 1.3,"Safety compared with five years ago, by region: Central Asia, % more safe",34,pct,,chart,N,,
C1_3_central_asia_same,17,Chart 1.3,"Safety compared with five years ago, by region: Central Asia, % about as safe",42,pct,,chart,N,,
C1_3_central_asia_less,17,Chart 1.3,"Safety compared with five years ago, by region: Central Asia, % less safe",20,pct,,chart,N,,
C1_3_southeast_asia_more,17,Chart 1.3,"Safety compared with five years ago, by region: Southeastern Asia, % more safe",31,pct,,chart,N,,
C1_3_southeast_asia_same,17,Chart 1.3,"Safety compared with five years ago, by region: Southeastern Asia, % about as safe",54,pct,,chart,N,,
C1_3_southeast_asia_less,17,Chart 1.3,"Safety compared with five years ago, by region: Southeastern Asia, % less safe",13,pct,,chart,N,,
C1_3_east_asia_more,17,Chart 1.3,"Safety compared with five years ago, by region: Eastern Asia, % more safe",59,pct,,chart,N,,
C1_3_east_asia_same,17,Chart 1.3,"Safety compared with five years ago, by region: Eastern Asia, % about as safe",30,pct,,chart,N,,
C1_3_east_asia_less,17,Chart 1.3,"Safety compared with five years ago, by region: Eastern Asia, % less safe",9,pct,,chart,N,,
X1_14,17,Chapter 1,Eastern Asia: felt more safe,59,pct,,text,N,,
X1_15,17,Chapter 1,South Africa's share of the Southern Africa region's population (footnote 22),89,pct,,text,N,,PROJWT share of the region.
X1_16_ZAF,17,Chapter 1,South Africa: felt less safe (footnote 22),52,pct,,text,N,,
X1_16_NAM,17,Chapter 1,Namibia: felt less safe (footnote 22),55,pct,,text,N,,
X1_16_BWA,17,Chapter 1,Botswana: felt less safe (footnote 22),36,pct,,text,N,,
X1_16_LSO,17,Chapter 1,Lesotho: felt less safe (footnote 22),33,pct,,text,N,,
X1_16_SWZ,17,Chapter 1,Swaziland: felt less safe (footnote 22),22,pct,,text,N,,
C1_4_min,18,Chart 1.4,"World map, felt less safe than five years ago: lowest country (legend)",6,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
C1_4_max,18,Chart 1.4,"World map, felt less safe than five years ago: highest country (legend)",81,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
C1_4_LBN,18,Chart 1.4,"World map, felt less safe than five years ago: Lebanon (top 3)",81,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
C1_4_HKG,18,Chart 1.4,"World map, felt less safe than five years ago: Hong Kong (top 3)",79,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
C1_4_AFG,18,Chart 1.4,"World map, felt less safe than five years ago: Afghanistan (top 3)",78,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
C1_4_KHM,18,Chart 1.4,"World map, felt less safe than five years ago: Cambodia (bottom 3)",9,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
C1_4_ARE,18,Chart 1.4,"World map, felt less safe than five years ago: United Arab Emirates (bottom 3)",6,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
C1_4_CHN,18,Chart 1.4,"World map, felt less safe than five years ago: China (bottom 3)",6,pct,,chart,N,,World map: legend end points are the lowest and highest country values.
T1_1_LBN_more,18,Table 1.1,"Most likely to feel less safe: Lebanon, % more safe",2,pct,,table,N,,
T1_1_LBN_same,18,Table 1.1,"Most likely to feel less safe: Lebanon, % about as safe",16,pct,,table,N,,
T1_1_LBN_less,18,Table 1.1,"Most likely to feel less safe: Lebanon, % less safe",81,pct,,table,N,,
T1_1_HKG_more,18,Table 1.1,"Most likely to feel less safe: Hong Kong, % more safe",3,pct,,table,N,,
T1_1_HKG_same,18,Table 1.1,"Most likely to feel less safe: Hong Kong, % about as safe",18,pct,,table,N,,
T1_1_HKG_less,18,Table 1.1,"Most likely to feel less safe: Hong Kong, % less safe",79,pct,,table,N,,
T1_1_AFG_more,18,Table 1.1,"Most likely to feel less safe: Afghanistan, % more safe",7,pct,,table,N,,
T1_1_AFG_same,18,Table 1.1,"Most likely to feel less safe: Afghanistan, % about as safe",15,pct,,table,N,,
T1_1_AFG_less,18,Table 1.1,"Most likely to feel less safe: Afghanistan, % less safe",78,pct,,table,N,,
T1_1_VEN_more,18,Table 1.1,"Most likely to feel less safe: Venezuela, % more safe",9,pct,,table,N,,
T1_1_VEN_same,18,Table 1.1,"Most likely to feel less safe: Venezuela, % about as safe",17,pct,,table,N,,
T1_1_VEN_less,18,Table 1.1,"Most likely to feel less safe: Venezuela, % less safe",74,pct,,table,N,,
X1_17,19,Chapter 1,"Afghanistan: feel safe walking alone at night in their area (Gallup World Poll, 2019)",13,pct,,text,Y,WP113,
X1_18,19,Chapter 1,"Country with the lowest % who feel safe walking alone at night (Gallup World Poll, 2019)",AFG,text,,text,Y,WP113,Text finding: ISO3 code of the country at this rank.
X1_19,19,Chapter 1,"Hong Kong: confidence in the local police (Gallup World Poll, 2019)",43,pct,,text,Y,WP112,The 80% for 2017 is from an earlier Gallup World Poll wave and is not recorded.
T1_2_RWA_more,20,Table 1.2,"Most likely to feel more safe: Rwanda, % more safe",67,pct,,table,N,,
T1_2_RWA_same,20,Table 1.2,"Most likely to feel more safe: Rwanda, % about as safe",14,pct,,table,N,,
T1_2_RWA_less,20,Table 1.2,"Most likely to feel more safe: Rwanda, % less safe",18,pct,,table,N,,
T1_2_CHN_more,20,Table 1.2,"Most likely to feel more safe: China, % more safe",66,pct,,table,N,,
T1_2_CHN_same,20,Table 1.2,"Most likely to feel more safe: China, % about as safe",26,pct,,table,N,,
T1_2_CHN_less,20,Table 1.2,"Most likely to feel more safe: China, % less safe",6,pct,,table,N,,
T1_2_LAO_more,20,Table 1.2,"Most likely to feel more safe: Laos, % more safe",61,pct,,table,N,,
T1_2_LAO_same,20,Table 1.2,"Most likely to feel more safe: Laos, % about as safe",22,pct,,table,N,,
T1_2_LAO_less,20,Table 1.2,"Most likely to feel more safe: Laos, % less safe",9,pct,,table,N,,
T1_2_ARE_more,20,Table 1.2,"Most likely to feel more safe: United Arab Emirates, % more safe",58,pct,,table,N,,
T1_2_ARE_same,20,Table 1.2,"Most likely to feel more safe: United Arab Emirates, % about as safe",35,pct,,table,N,,
T1_2_ARE_less,20,Table 1.2,"Most likely to feel more safe: United Arab Emirates, % less safe",6,pct,,table,N,,
T1_2_ETH_more,20,Table 1.2,"Most likely to feel more safe: Ethiopia, % more safe",55,pct,,table,N,,
T1_2_ETH_same,20,Table 1.2,"Most likely to feel more safe: Ethiopia, % about as safe",13,pct,,table,N,,
T1_2_ETH_less,20,Table 1.2,"Most likely to feel more safe: Ethiopia, % less safe",33,pct,,table,N,,
X1_20,20,Chapter 1,Ethiopia: felt safer,55,pct,,text,N,,
X1_21,20,Chapter 1,"China: standard of living getting better (Gallup World Poll, 2019)",82,pct,,text,Y,WP31,The 76% for 2015 is from an earlier Gallup World Poll wave and is not recorded.
X1_22,20,Chapter 1,Country with the highest % saying their standard of living is getting better (China second),UZB,text,,text,Y,WP31,Text finding: ISO3 code of the country at this rank.
X1_23,21,Chapter 1,Women who felt less safe,27,pct,,text,N,,
X1_24,21,Chapter 1,Men who felt less safe,23,pct,,text,N,,
C1_5_world_women,21,Chart 1.5,"Felt less safe, by gender and country income group: World, % women",27,pct,,chart,N,,
C1_5_world_men,21,Chart 1.5,"Felt less safe, by gender and country income group: World, % men",23,pct,,chart,N,,
C1_5_low_women,21,Chart 1.5,"Felt less safe, by gender and country income group: Low income, % women",40,pct,,chart,N,,
C1_5_low_men,21,Chart 1.5,"Felt less safe, by gender and country income group: Low income, % men",41,pct,,chart,N,,
C1_5_lower_middle_women,21,Chart 1.5,"Felt less safe, by gender and country income group: Lower-middle income, % women",27,pct,,chart,N,,
C1_5_lower_middle_men,21,Chart 1.5,"Felt less safe, by gender and country income group: Lower-middle income, % men",25,pct,,chart,N,,
C1_5_upper_middle_women,21,Chart 1.5,"Felt less safe, by gender and country income group: Upper-middle income, % women",23,pct,,chart,N,,
C1_5_upper_middle_men,21,Chart 1.5,"Felt less safe, by gender and country income group: Upper-middle income, % men",18,pct,,chart,N,,
C1_5_high_women,21,Chart 1.5,"Felt less safe, by gender and country income group: High income, % women",32,pct,,chart,N,,
C1_5_high_men,21,Chart 1.5,"Felt less safe, by gender and country income group: High income, % men",23,pct,,chart,N,,
X1_25_CHL_women,21,Chapter 1,Chile: women who felt less safe,61,pct,,text,N,,
X1_25_CHL_men,21,Chapter 1,Chile: men who felt less safe,44,pct,,text,N,,
X1_25_USA_women,21,Chapter 1,U.S.: women who felt less safe,32,pct,,text,N,,
X1_25_USA_men,21,Chapter 1,U.S.: men who felt less safe,21,pct,,text,N,,
X1_25_JPN_women,21,Chapter 1,Japan: women who felt less safe,34,pct,,text,N,,
X1_25_JPN_men,21,Chapter 1,Japan: men who felt less safe,22,pct,,text,N,,
X1_26,21,Chapter 1,High-income economy with the largest gender gap in feeling less safe,CHL,text,,text,N,,Text finding: ISO3 code of the country at this rank. Among high-income economies; Argentina (upper-middle income in the data) has a larger gap.
X1_27,21,Chapter 1,U.S. women who lack confidence in the local police: felt less safe,51,pct,,text,Y,WP112,
X1_28,21,Chapter 1,U.S. men who lack confidence in the local police: felt less safe,33,pct,,text,Y,WP112,
C1_6_living_better_more,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: standard of living getting better, % more safe",46,pct,,chart,Y,WP31; WP112,
C1_6_living_better_same,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: standard of living getting better, % about as safe",34,pct,,chart,Y,WP31; WP112,
C1_6_living_better_less,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: standard of living getting better, % less safe",18,pct,,chart,Y,WP31; WP112,
C1_6_living_worse_more,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: standard of living getting worse, % more safe",23,pct,,chart,Y,WP31; WP112,
C1_6_living_worse_same,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: standard of living getting worse, % about as safe",33,pct,,chart,Y,WP31; WP112,
C1_6_living_worse_less,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: standard of living getting worse, % less safe",41,pct,,chart,Y,WP31; WP112,
C1_6_police_yes_more,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: confidence in local police, % more safe",30,pct,,chart,Y,WP31; WP112,
C1_6_police_yes_same,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: confidence in local police, % about as safe",42,pct,,chart,Y,WP31; WP112,
C1_6_police_yes_less,22,Chart 1.6,"Safety compared with five years ago, by living standards and confidence in local police: confidence in local police, % less safe",25,pct,,chart,Y,WP31; WP112,
