finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
X19,"3, 26",Chapter 1; Conclusion,"Of India, Pakistan and Indonesia, number among the countries with an agency decrease of 10+ points ('three of the countries')",3,count,0,text,N,,"Country % who could protect themselves or their family from a future disaster (WP22252 = yes), 2023 to 2025, among the 137 countries surveyed in both. A change counts when it rounds to 10 points or more."
X20,"iii, 3, 25, 26",Executive summary; Chapter 1; Conclusion,"Global societal resilience, 2025",66,mean,,text,N,,
X21,"iii, 3",Executive summary; Chapter 1; Conclusion,"Global societal resilience, 2023",65,mean,,text,N,,
X22,"iii, 3",Executive summary; Chapter 1; Conclusion,"Global societal resilience, 2021",63,mean,,text,N,,
X23_GRC,"iii, 9",Executive summary; Chapter 1,"Societal resilience, change 2021 to 2025: GRC",-11,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X23_NZL,"iii, 9",Executive summary; Chapter 1,"Societal resilience, change 2021 to 2025: NZL",-8,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Unrounded: -7.4."
X23_AUS,"iii, 9",Executive summary; Chapter 1,"Societal resilience, change 2021 to 2025: AUS",-6,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X23_NLD,"iii, 9",Executive summary; Chapter 1,"Societal resilience, change 2021 to 2025: NLD",-6,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X23_EST,"iii, 9",Executive summary; Chapter 1,"Societal resilience, change 2021 to 2025: EST",-6,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X23_FRA,"iii, 9",Executive summary; Chapter 1,"Societal resilience, change 2021 to 2025: FRA",-6,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X24_north_africa,"iii, 5, 11, 26",Executive summary; Chapter 1; Conclusion,"Regional Resilience Index, change 2023 to 2025: north_africa",5,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Countries surveyed in 2025 (Table 1.2)."
X24_southern_africa,"iii, 5",Executive summary; Chapter 1; Conclusion,"Regional Resilience Index, change 2023 to 2025: southern_africa",4,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Countries surveyed in 2025 (Table 1.2). Unrounded: 3.3."
X24_cw_africa,"iii, 5",Executive summary; Chapter 1; Conclusion,"Regional Resilience Index, change 2023 to 2025: cw_africa",3,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Countries surveyed in 2025 (Table 1.2)."
X24_east_africa,"iii, 5",Executive summary; Chapter 1; Conclusion,"Regional Resilience Index, change 2023 to 2025: east_africa",3,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Countries surveyed in 2025 (Table 1.2)."
X24_latam,5,Executive summary; Chapter 1; Conclusion,"Regional Resilience Index, change 2023 to 2025: latam",2,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Countries surveyed in 2025 (Table 1.2)."
X25,"iii, 5, 25",Executive summary; Chapter 1,African regions among the four largest regional gains since 2023 ('all four ... the largest regional gains worldwide'),4,count,0,text,N,,Regions ranked on the change in Table 1.2 (differences of rounded scores).
X26_DZA,"iii, 7",Executive summary; Chapter 1,"Household resilience, change 2021 to 2025: DZA",13,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X26_NGA,"iii, 7",Executive summary; Chapter 1,"Household resilience, change 2021 to 2025: NGA",9,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X26_KEN,"iii, 7",Executive summary; Chapter 1,"Household resilience, change 2021 to 2025: KEN",8,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X26_EGY,"iii, 7",Executive summary; Chapter 1,"Household resilience, change 2021 to 2025: EGY",7,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Unrounded: 6.4."
X26_UGA,"iii, 7",Executive summary; Chapter 1,"Household resilience, change 2021 to 2025: UGA",6,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X27_north_africa,"iii, 7",Executive summary; Chapter 1,"% with internet access, change 2019 to 2025: north_africa",17,points,,text,Y,WP16056,Difference of the rounded Table 1.3 figures.
X27_cw_africa,iii,Executive summary; Chapter 1,"% with internet access, change 2019 to 2025: cw_africa",12,points,,text,Y,WP16056,Difference of the rounded Table 1.3 figures.
X27_southern_africa,iii,Executive summary; Chapter 1,"% with internet access, change 2019 to 2025: southern_africa",12,points,,text,Y,WP16056,Difference of the rounded Table 1.3 figures.
X28_thriving,"iii, 12, 26",Executive summary; Chapter 2; Conclusion,Global Resilience Index among adults who are thriving,63,mean,,text,Y,WP16; WP18,"Gallup Life Evaluation Index from the Cantril ladder (WP16 now, WP18 in five years): thriving 7+ now and 8+ in five years, suffering both 4 or below, struggling everyone else."
X28_struggling,"iii, 12",Executive summary; Chapter 2; Conclusion,Global Resilience Index among adults who are struggling,56,mean,,text,Y,WP16; WP18,"Gallup Life Evaluation Index from the Cantril ladder (WP16 now, WP18 in five years): thriving 7+ now and 8+ in five years, suffering both 4 or below, struggling everyone else."
X28_suffering,"iii, 12, 26",Executive summary; Chapter 2; Conclusion,Global Resilience Index among adults who are suffering,47,mean,,text,Y,WP16; WP18,"Gallup Life Evaluation Index from the Cantril ladder (WP16 now, WP18 in five years): thriving 7+ now and 8+ in five years, suffering both 4 or below, struggling everyone else."
X29_thriving,"iii, 15, 26",Executive summary; Chapter 2; Conclusion,Global individual resilience among adults who are thriving,52,mean,,text,Y,WP16; WP18,"Gallup Life Evaluation Index from the Cantril ladder (WP16 now, WP18 in five years): thriving 7+ now and 8+ in five years, suffering both 4 or below, struggling everyone else."
X29_struggling,15,Executive summary; Chapter 2; Conclusion,Global individual resilience among adults who are struggling,41,mean,,text,Y,WP16; WP18,"Gallup Life Evaluation Index from the Cantril ladder (WP16 now, WP18 in five years): thriving 7+ now and 8+ in five years, suffering both 4 or below, struggling everyone else."
X29_suffering,"iii, 15, 26",Executive summary; Chapter 2; Conclusion,Global individual resilience among adults who are suffering,26,mean,,text,Y,WP16; WP18,"Gallup Life Evaluation Index from the Cantril ladder (WP16 now, WP18 in five years): thriving 7+ now and 8+ in five years, suffering both 4 or below, struggling everyone else."
X30,"iii, 15",Executive summary; Chapter 2,"Individual resilience, thriving / suffering ('twice as high')",2,ratio,0.25,text,Y,WP16; WP18,Ratio of the unrounded scores.
X31_lower_middle,"iii, 14, 26",Executive summary; Chapter 2; Conclusion,"Resilience Index among adults rating their present life 0, 1 or 2: lower_middle income",47.5,mean,2.5,text,Y,WP16,"'Between 45 and 50' (40 and 45 for low income): the midpoint, with the range as tolerance. Mean over respondents rating 0-2 (WP16)."
X31_upper_middle,"iii, 14, 26",Executive summary; Chapter 2; Conclusion,"Resilience Index among adults rating their present life 0, 1 or 2: upper_middle income",47.5,mean,2.5,text,Y,WP16,"'Between 45 and 50' (40 and 45 for low income): the midpoint, with the range as tolerance. Mean over respondents rating 0-2 (WP16)."
X31_high,"iii, 14, 26",Executive summary; Chapter 2; Conclusion,"Resilience Index among adults rating their present life 0, 1 or 2: high income",47.5,mean,2.5,text,Y,WP16,"'Between 45 and 50' (40 and 45 for low income): the midpoint, with the range as tolerance. Mean over respondents rating 0-2 (WP16)."
X31_low,"iii, 14, 26",Executive summary; Chapter 2; Conclusion,"Resilience Index among adults rating their present life 0, 1 or 2: low income",42.5,mean,2.5,text,Y,WP16,"'Between 45 and 50' (40 and 45 for low income): the midpoint, with the range as tolerance. Mean over respondents rating 0-2 (WP16)."
X32,"iii, 14",Executive summary; Chapter 2,Income groups where resilience is lower at a present life rating of 10 than of 9 ('most income groups'),3,count,0,text,Y,WP16,Chart 2.3 shows three (all but low income).
X33_a_lot,"iv, 18",Executive summary; Chapter 3,"% who say the government cares about them 'a lot', 2025",22,pct,,text,N,,WP22231_ALL (includes Myanmar and Vietnam).
X33_somewhat,"iv, 18",Executive summary; Chapter 3,"% who say the government cares about them 'somewhat', 2025",47,pct,,text,N,,WP22231_ALL (includes Myanmar and Vietnam).
X33_not_at_all,"iv, 18",Executive summary; Chapter 3,"% who say the government cares about them 'not at all', 2025",29,pct,,text,N,,WP22231_ALL (includes Myanmar and Vietnam).
X34,"iv, 18",Executive summary; Chapter 3,"Government cares 'not at all', change 2021 to 2025 ('fallen eight percentage points')",-8,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). 2021 uses the countries surveyed in 2025 (see README)."
X35_a_lot_2025,"iv, 18",Executive summary; Chapter 3,% who say their neighbours care about them: a lot 2025,23,pct,,text,N,,2021 uses the countries surveyed in 2025 (see README).
X35_not_at_all_2025,"iv, 18",Executive summary; Chapter 3,% who say their neighbours care about them: not at all 2025,26,pct,,text,N,,2021 uses the countries surveyed in 2025 (see README).
X35_not_at_all_2021,"iv, 18",Executive summary; Chapter 3,% who say their neighbours care about them: not at all 2021,32,pct,,text,N,,2021 uses the countries surveyed in 2025 (see README).
X35_a_lot_2021,18,Executive summary; Chapter 3,% who say their neighbours care about them: a lot 2021,23,pct,,text,N,,2021 uses the countries surveyed in 2025 (see README).
X35_somewhat_2021,18,Executive summary; Chapter 3,% who say their neighbours care about them: somewhat 2021,42,pct,,text,N,,2021 uses the countries surveyed in 2025 (see README).
X35_somewhat_2025,18,Executive summary; Chapter 3,% who say their neighbours care about them: somewhat 2025,49,pct,,text,N,,2021 uses the countries surveyed in 2025 (see README).
X36,"iv, 18",Executive summary; Chapter 3,"Waves (2021, 2023, 2025) in which more say the government cares 'not at all' than 'a lot' ('every time the Poll has asked')",3,count,0,text,N,,
X37,"iv, 19, 26",Executive summary; Chapter 3; Conclusion,Countries where 'not at all' exceeds 'a lot' by 10+ points: government,97,count,0,text,N,,Country % 'not at all' minus % 'a lot'; a gap counts when it rounds to 10 points or more. Government: 133 countries asked (WP22231_ALL).
X38,"iv, 19",Executive summary; Chapter 3,Countries where 'a lot' exceeds 'not at all' by 10+ points: government ('the reverse'),20,count,0,text,N,,Country % 'not at all' minus % 'a lot'; a gap counts when it rounds to 10 points or more. Government: 133 countries asked (WP22231_ALL).
X39_low,"iv, 20, 26",Executive summary; Chapter 3; Conclusion,"% who say the government does not care about them at all: low income, 2025",44,pct,,text,N,,
X39_high,"iv, 20, 26",Executive summary; Chapter 3; Conclusion,"% who say the government does not care about them at all: high income, 2025",45,pct,,text,N,,
X39_upper_middle,"iv, 20",Executive summary; Chapter 3; Conclusion,"% who say the government does not care about them at all: upper_middle income, 2025",24,pct,,text,N,,
X39_lower_middle,"iv, 20",Executive summary; Chapter 3; Conclusion,"% who say the government does not care about them at all: lower_middle income, 2025",25,pct,,text,N,,
X40,"iv, 20, 26",Executive summary; Chapter 3; Conclusion,"% who say the government does not care about them at all: middle-income countries ('roughly one in four', 'roughly a quarter')",25,pct,2,text,N,,Lower- and upper-middle-income countries together.
X41_high,"iv, 23",Executive summary; Chapter 3,"Household resilience, neighbours care 'a lot' minus 'not at all': high income",10,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X41_upper_middle,"iv, 23",Executive summary; Chapter 3,"Household resilience, neighbours care 'a lot' minus 'not at all': upper_middle income",10,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README). Unrounded: 10.5."
X41_lower_middle,"iv, 23",Executive summary; Chapter 3,"Household resilience, neighbours care 'a lot' minus 'not at all': lower_middle income",6,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X41_low,"iv, 23",Executive summary; Chapter 3,"Household resilience, neighbours care 'a lot' minus 'not at all': low income",6,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X42,iv,Executive summary,Correlation across countries: % no government care at all vs % no care from neighbours (r),0.57,r,0.02,text,N,,"Pearson, unweighted, 133 countries."
X43,1,Ch1 How is resilience changing around the world?,"Chapter cover: '408,798 stories' (respondents with all four dimension scores, 2021-2025)",408798,count,0,text,N,,
X44_prolonged_weather,1,Ch1 How is resilience changing around the world?,"% personally harmed in the past two years, 2025: prolonged_weather",19,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as in The quiet hazards (WRP_2025/core_the_quiet_hazards)."
X44_severe_weather,1,Ch1 How is resilience changing around the world?,"% personally harmed in the past two years, 2025: severe_weather",17,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as in The quiet hazards (WRP_2025/core_the_quiet_hazards)."
X44_traffic,1,Ch1 How is resilience changing around the world?,"% personally harmed in the past two years, 2025: traffic",15,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as in The quiet hazards (WRP_2025/core_the_quiet_hazards)."
X44_food,1,Ch1 How is resilience changing around the world?,"% personally harmed in the past two years, 2025: food",14,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as in The quiet hazards (WRP_2025/core_the_quiet_hazards)."
X44_water,1,Ch1 How is resilience changing around the world?,"% personally harmed in the past two years, 2025: water",13,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as in The quiet hazards (WRP_2025/core_the_quiet_hazards)."
X44_mental_health,1,Ch1 How is resilience changing around the world?,"% personally harmed in the past two years, 2025: mental_health",12,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as in The quiet hazards (WRP_2025/core_the_quiet_hazards)."
X44_crime,1,Ch1 How is resilience changing around the world?,"% personally harmed in the past two years, 2025: crime",10,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as in The quiet hazards (WRP_2025/core_the_quiet_hazards)."
C1_1_index_2021,3,Chart 1.1,"Chart 1.1: global Resilience Index, 2021",55,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_index_2023,3,Chart 1.1,"Chart 1.1: global Resilience Index, 2023",57,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_index_2025,3,Chart 1.1,"Chart 1.1: global Resilience Index, 2025",57,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_individual_2021,3,Chart 1.1,"Chart 1.1: global individual, 2021",46,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_individual_2023,3,Chart 1.1,"Chart 1.1: global individual, 2023",44,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_individual_2025,3,Chart 1.1,"Chart 1.1: global individual, 2025",42,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_household_2021,3,Chart 1.1,"Chart 1.1: global household, 2021",54,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_household_2023,3,Chart 1.1,"Chart 1.1: global household, 2023",55,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_household_2025,3,Chart 1.1,"Chart 1.1: global household, 2025",55,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_community_2021,3,Chart 1.1,"Chart 1.1: global community, 2021",63,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_community_2023,3,Chart 1.1,"Chart 1.1: global community, 2023",63,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_community_2025,3,Chart 1.1,"Chart 1.1: global community, 2025",63,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_societal_2021,3,Chart 1.1,"Chart 1.1: global societal, 2021",63,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_societal_2023,3,Chart 1.1,"Chart 1.1: global societal, 2023",65,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_1_societal_2025,3,Chart 1.1,"Chart 1.1: global societal, 2025",66,mean,,chart,N,,Countries surveyed in 2025 (the same rounded figures on all countries in each wave).
C1_2_index_low,4,Chart 1.2,"Chart 1.2: Resilience Index, low income, 2025",46,mean,,chart,N,,
C1_2_index_lower_middle,4,Chart 1.2,"Chart 1.2: Resilience Index, lower_middle income, 2025",53,mean,,chart,N,,
C1_2_index_upper_middle,4,Chart 1.2,"Chart 1.2: Resilience Index, upper_middle income, 2025",60,mean,,chart,N,,
C1_2_index_high,4,Chart 1.2,"Chart 1.2: Resilience Index, high income, 2025",61,mean,,chart,N,,
C1_2_individual_low,4,Chart 1.2,"Chart 1.2: individual, low income, 2025",33,mean,,chart,N,,
C1_2_individual_lower_middle,4,Chart 1.2,"Chart 1.2: individual, lower_middle income, 2025",31,mean,,chart,N,,
C1_2_individual_upper_middle,4,Chart 1.2,"Chart 1.2: individual, upper_middle income, 2025",45,mean,,chart,N,,
C1_2_individual_high,4,Chart 1.2,"Chart 1.2: individual, high income, 2025",60,mean,,chart,N,,
C1_2_household_low,4,Chart 1.2,"Chart 1.2: household, low income, 2025",41,mean,,chart,N,,
C1_2_household_lower_middle,4,Chart 1.2,"Chart 1.2: household, lower_middle income, 2025",45,mean,,chart,N,,
C1_2_household_upper_middle,4,Chart 1.2,"Chart 1.2: household, upper_middle income, 2025",62,mean,,chart,N,,
C1_2_household_high,4,Chart 1.2,"Chart 1.2: household, high income, 2025",66,mean,,chart,N,,
C1_2_community_low,4,Chart 1.2,"Chart 1.2: community, low income, 2025",50,mean,,chart,N,,
C1_2_community_lower_middle,4,Chart 1.2,"Chart 1.2: community, lower_middle income, 2025",64,mean,,chart,N,,
C1_2_community_upper_middle,4,Chart 1.2,"Chart 1.2: community, upper_middle income, 2025",64,mean,,chart,N,,
C1_2_community_high,4,Chart 1.2,"Chart 1.2: community, high income, 2025",63,mean,,chart,N,,
C1_2_societal_low,4,Chart 1.2,"Chart 1.2: societal, low income, 2025",59,mean,,chart,N,,
C1_2_societal_lower_middle,4,Chart 1.2,"Chart 1.2: societal, lower_middle income, 2025",70,mean,,chart,N,,
C1_2_societal_upper_middle,4,Chart 1.2,"Chart 1.2: societal, upper_middle income, 2025",68,mean,,chart,N,,
C1_2_societal_high,4,Chart 1.2,"Chart 1.2: societal, high income, 2025",57,mean,,chart,N,,
X45_high,4,Ch1 High-income countries are most resilient overall,"Resilience Index, high income, 2025",61,mean,,text,N,,
X45_upper_middle,4,Ch1 High-income countries are most resilient overall,"Resilience Index, upper_middle income, 2025",60,mean,,text,N,,
X45_lower_middle,4,Ch1 High-income countries are most resilient overall,"Resilience Index, lower_middle income, 2025",53,mean,,text,N,,
X45_low,4,Ch1 High-income countries are most resilient overall,"Resilience Index, low income, 2025",46,mean,,text,N,,
X46_high,4,Ch1 High-income countries are most resilient overall,"Individual resilience, high income, 2025",60,mean,,text,N,,
X46_upper_middle,4,Ch1 High-income countries are most resilient overall,"Individual resilience, upper_middle income, 2025",45,mean,,text,N,,
X46_lower_middle,4,Ch1 High-income countries are most resilient overall,"Individual resilience, lower_middle income, 2025",31,mean,,text,N,,
X46_low,4,Ch1 High-income countries are most resilient overall,"Individual resilience, low income, 2025",33,mean,,text,N,,
X47,4,Ch1 High-income countries are most resilient overall,"Individual resilience, high minus upper-middle income ('15 points higher')",15,points,,text,N,,"Difference of the rounded scores, as the report computes its changes (see README)."
X48_lower_middle,4,Ch1 High-income countries are most resilient overall,"Individual resilience, high income / lower_middle income ('nearly twice as high')",2,ratio,0.3,text,N,,Ratio of the unrounded scores.
X48_low,4,Ch1 High-income countries are most resilient overall,"Individual resilience, high income / low income ('nearly twice as high')",2,ratio,0.3,text,N,,Ratio of the unrounded scores.
X49_upper_middle,4,Ch1 High-income countries are most resilient overall,"Household resilience, upper_middle income, 2025",62,mean,,text,N,,
X49_high,4,Ch1 High-income countries are most resilient overall,"Household resilience, high income, 2025",66,mean,,text,N,,
X49_lower_middle,4,Ch1 High-income countries are most resilient overall,"Household resilience, lower_middle income, 2025",45,mean,,text,N,,
X49_low,4,Ch1 High-income countries are most resilient overall,"Household resilience, low income, 2025",41,mean,,text,N,,
X50_lower_middle,4,Ch1 High-income countries are most resilient overall,"Community resilience, lower_middle income, 2025",64,mean,,text,N,,
X50_upper_middle,4,Ch1 High-income countries are most resilient overall,"Community resilience, upper_middle income, 2025",64,mean,,text,N,,
X50_high,4,Ch1 High-income countries are most resilient overall,"Community resilience, high income, 2025",63,mean,,text,N,,
X50_low,4,Ch1 High-income countries are most resilient overall,"Community resilience, low income, 2025",50,mean,,text,N,,
X51_high,"iii, 4",Executive summary; Ch1 High-income countries are most resilient overall,"Societal resilience, high income, 2025",57,mean,,text,N,,
X51_low,4,Ch1 High-income countries are most resilient overall,"Societal resilience, low income, 2025",59,mean,,text,N,,
X51_lower_middle,4,Ch1 High-income countries are most resilient overall,"Societal resilience, lower_middle income, 2025",70,mean,,text,N,,
X51_upper_middle,4,Ch1 High-income countries are most resilient overall,"Societal resilience, upper_middle income, 2025",68,mean,,text,N,,
T1_2_north_africa_2021,5,Table 1.2,"Table 1.2: Resilience Index, Northern Africa, 2021",51,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_north_africa_2023,5,Table 1.2,"Table 1.2: Resilience Index, Northern Africa, 2023",49,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_north_africa_2025,5,Table 1.2,"Table 1.2: Resilience Index, Northern Africa, 2025",54,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_southern_africa_2021,5,Table 1.2,"Table 1.2: Resilience Index, Southern Africa, 2021",49,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_southern_africa_2023,5,Table 1.2,"Table 1.2: Resilience Index, Southern Africa, 2023",47,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_southern_africa_2025,5,Table 1.2,"Table 1.2: Resilience Index, Southern Africa, 2025",51,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_cw_africa_2021,5,Table 1.2,"Table 1.2: Resilience Index, Central/Western Africa, 2021",44,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_cw_africa_2023,5,Table 1.2,"Table 1.2: Resilience Index, Central/Western Africa, 2023",44,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_cw_africa_2025,5,Table 1.2,"Table 1.2: Resilience Index, Central/Western Africa, 2025",47,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_east_africa_2021,5,Table 1.2,"Table 1.2: Resilience Index, Eastern Africa, 2021",50,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_east_africa_2023,5,Table 1.2,"Table 1.2: Resilience Index, Eastern Africa, 2023",46,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_east_africa_2025,5,Table 1.2,"Table 1.2: Resilience Index, Eastern Africa, 2025",49,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_latam_2021,5,Table 1.2,"Table 1.2: Resilience Index, Latin America and the Caribbean, 2021",49,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_latam_2023,5,Table 1.2,"Table 1.2: Resilience Index, Latin America and the Caribbean, 2023",48,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_latam_2025,5,Table 1.2,"Table 1.2: Resilience Index, Latin America and the Caribbean, 2025",50,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_southern_europe_2021,5,Table 1.2,"Table 1.2: Resilience Index, Southern Europe, 2021",57,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
T1_2_southern_europe_2023,5,Table 1.2,"Table 1.2: Resilience Index, Southern Europe, 2023",55,mean,,table,N,,"Countries surveyed in 2025, in every wave (without Afghanistan, Iran, Nicaragua, Eswatini and Yemen)."
